playername,teamname,position,patch,year,date,golddiffat15,xpdiffat15,csdiffat15,goldat15,xpat15,csat15,kills,deaths,assists,teamkills,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,visionscore,vspm,wardsplaced,wardskilled,wpm,wcpm,controlwardsbought,earnedgold,earned gpm,earnedgoldshare,cspm,damagetotowers,firstbloodkill,firstbloodassist,firstbloodvictim,league,datacompleteness,gamelength,result
Pyosik,KT Rolster,jng,14.12,2024,2024-06-27 11:27:13,588.0,-120.0,4.0,5475.0,6174.0,118.0,3,3,10,17,583.2865,0.205812,1105.4921,623.5413,71,1.8717,9,24,0.2373,0.6327,7,9011,237.5483,0.205164,7.3023,434.0,0.0,0.0,0.0,LCK,complete,2276,0
Bdd,KT Rolster,mid,14.12,2024,2024-06-27 11:27:13,304.0,-121.0,1.0,5608.0,7655.0,153.0,5,4,4,17,798.3216,0.281687,693.9016,368.3304,50,1.3181,15,16,0.3954,0.4218,6,11495,303.0316,0.261717,9.7012,3019.0,0.0,0.0,0.0,LCK,complete,2276,0
Deft,KT Rolster,bot,14.12,2024,2024-06-27 11:27:13,1073.0,864.0,25.0,6032.0,6558.0,158.0,7,1,7,17,1119.7803,0.395113,608.4886,385.3603,41,1.0808,19,11,0.5009,0.29,7,12924,340.703,0.294252,10.2812,4088.0,0.0,0.0,0.0,LCK,complete,2276,0
BeryL,KT Rolster,sup,14.12,2024,2024-06-27 11:27:13,28.0,488.0,16.0,3379.0,3476.0,29.0,1,6,7,17,102.0475,0.0360073,763.7083,619.4025,139,3.6643,66,26,1.7399,0.6854,24,3533,93.1371,0.0804448,1.239,0.0,0.0,0.0,1.0,LCK,complete,2276,0
PerfecT,KT Rolster,top,14.12,2024,2024-06-27 12:26:17,-165.0,-254.0,-16.0,5315.0,7931.0,132.0,3,0,6,26,563.5968,0.176645,596.087,1207.2727,30,1.1858,12,4,0.4743,0.1581,8,7341,290.1581,0.184312,8.5375,4071.0,0.0,0.0,0.0,LCK,complete,1518,1
Pyosik,KT Rolster,jng,14.12,2024,2024-06-27 12:26:17,1558.0,1292.0,9.0,6378.0,7041.0,124.0,10,0,10,26,677.5099,0.212349,1328.4585,777.9447,39,1.5415,8,11,0.3162,0.4348,13,9677,382.4901,0.242965,7.3913,6123.0,1.0,0.0,0.0,LCK,complete,1518,1
Bdd,KT Rolster,mid,14.12,2024,2024-06-27 12:26:17,968.0,1375.0,15.0,5781.0,8396.0,141.0,6,1,10,26,752.8854,0.235973,559.3281,310.7115,24,0.9486,8,5,0.3162,0.1976,5,8546,337.7866,0.214568,9.4466,3903.0,0.0,0.0,0.0,LCK,complete,1518,1
Deft,KT Rolster,bot,14.12,2024,2024-06-27 12:26:17,1631.0,908.0,23.0,6383.0,6575.0,146.0,5,0,13,26,1015.1779,0.318182,564.664,507.7866,18,0.7115,12,3,0.4743,0.1186,5,10552,417.0751,0.264935,9.6443,13820.0,0.0,1.0,0.0,LCK,complete,1518,1
BeryL,KT Rolster,sup,14.12,2024,2024-06-27 12:26:17,279.0,519.0,6.0,3480.0,3457.0,24.0,2,3,15,26,181.3834,0.0568501,743.083,941.6996,73,2.8854,35,11,1.3834,0.4348,15,3713,146.7589,0.0932192,1.1067,214.0,0.0,1.0,0.0,LCK,complete,1518,1
Morgan,HANJIN BRION,top,14.12,2024,2024-06-27 12:26:17,165.0,254.0,16.0,5480.0,8185.0,148.0,0,3,1,4,323.0435,0.166871,874.664,1310.5534,26,1.0277,8,6,0.3162,0.2372,6,5380,212.6482,0.230983,9.2095,2756.0,0.0,0.0,0.0,LCK,complete,1518,0
YoungJae,HANJIN BRION,jng,14.12,2024,2024-06-27 12:26:17,-1558.0,-1292.0,-9.0,4820.0,5749.0,115.0,1,7,3,4,385.2964,0.199028,759.0909,292.0553,35,1.3834,16,5,0.6324,0.1976,6,4610,182.2134,0.197922,6.2846,0.0,0.0,0.0,1.0,LCK,complete,1518,0
Pullbae,HANJIN BRION,mid,14.12,2024,2024-06-27 12:26:17,-968.0,-1375.0,-15.0,4813.0,7021.0,126.0,2,7,1,4,464.4269,0.239904,925.4545,847.3913,28,1.1067,12,7,0.4743,0.2767,5,5503,217.5099,0.236264,7.6285,1744.0,0.0,0.0,0.0,LCK,complete,1518,0
Envyy,HANJIN BRION,bot,14.12,2024,2024-06-27 12:26:17,-1631.0,-908.0,-23.0,4752.0,5667.0,123.0,0,5,2,4,507.4308,0.262118,593.083,321.8972,19,0.751,8,7,0.3162,0.2767,2,5509,217.747,0.236521,9.1304,0.0,0.0,0.0,0.0,LCK,complete,1518,0
Pollu,HANJIN BRION,sup,14.12,2024,2024-06-27 12:26:17,-279.0,-519.0,-6.0,3201.0,2938.0,18.0,1,4,2,4,255.6917,0.13208,546.7589,322.9644,72,2.8458,36,8,1.4229,0.3162,11,2290,90.5138,0.09831,0.9486,0.0,0.0,0.0,0.0,LCK,complete,1518,0
Clear,BNK FEARX,top,14.12,2024,2024-06-28 08:06:59,-1397.0,-1225.0,-14.0,4833.0,6631.0,119.0,2,4,0,4,611.3029,0.237816,912.4196,1585.6853,33,1.1168,10,9,0.3384,0.3046,5,5804,196.4129,0.213146,7.9188,0.0,0.0,0.0,0.0,LCK,complete,1773,0
Raptor,BNK FEARX,jng,14.12,2024,2024-06-28 08:06:59,-955.0,-792.0,-14.0,4681.0,5681.0,102.0,0,4,3,4,439.154,0.170844,1107.9188,772.6904,38,1.286,5,15,0.1692,0.5076,6,4579,154.9577,0.168163,6.0237,0.0,0.0,0.0,1.0,LCK,complete,1773,0
Clozer,BNK FEARX,mid,14.12,2024,2024-06-28 08:06:59,-487.0,-570.0,-11.0,5635.0,7204.0,139.0,1,4,3,4,381.0491,0.14824,573.0288,319.9662,30,1.0152,11,11,0.3723,0.3723,4,7437,251.6751,0.273111,9.6447,1140.0,0.0,0.0,0.0,LCK,complete,1773,0
Hena,BNK FEARX,bot,14.12,2024,2024-06-28 08:06:59,536.0,-320.0,16.0,5710.0,6776.0,157.0,1,2,2,4,1010.7614,0.393217,529.3401,207.9188,18,0.6091,12,3,0.4061,0.1015,5,7294,246.8359,0.26786,9.6447,2183.0,0.0,0.0,0.0,LCK,complete,1773,0
Execute,BNK FEARX,sup,14.12,2024,2024-06-28 08:06:59,-568.0,-688.0,0.0,3233.0,2994.0,21.0,0,6,3,4,128.2234,0.0498828,660.5076,524.7377,111,3.7563,58,16,1.9628,0.5415,14,2116,71.6074,0.0777192,1.1506,0.0,0.0,0.0,0.0,LCK,complete,1773,0
DuDu,DN SOOPers,top,14.12,2024,2024-06-28 08:06:59,1397.0,1225.0,14.0,6230.0,7856.0,133.0,9,0,6,20,621.7936,0.214119,968.5618,1869.2724,22,0.7445,9,3,0.3046,0.1015,3,11054,374.0778,0.260895,9.0355,8701.0,1.0,0.0,0.0,LCK,complete,1773,1
Cuzz,DN SOOPers,jng,14.12,2024,2024-06-28 08:06:59,955.0,792.0,14.0,5636.0,6473.0,116.0,3,0,14,20,625.2453,0.215308,1265.6514,831.0998,66,2.2335,8,19,0.2707,0.643,7,9013,305.0085,0.212726,8.5956,3148.0,0.0,1.0,0.0,LCK,complete,1773,1
BuLLDoG,DN SOOPers,mid,14.12,2024,2024-06-28 08:06:59,487.0,570.0,11.0,6122.0,7774.0,150.0,4,1,12,20,734.0778,0.252785,424.1286,344.0609,38,1.286,17,9,0.5753,0.3046,11,9680,327.5804,0.228467,9.8139,6702.0,0.0,1.0,0.0,LCK,complete,1773,1
Leaper,DN SOOPers,bot,14.12,2024,2024-06-28 08:06:59,-536.0,320.0,-16.0,5174.0,7096.0,141.0,2,1,9,20,772.2843,0.265942,658.2403,252.5888,15,0.5076,7,4,0.2369,0.1354,1,8255,279.357,0.194836,9.577,4768.0,0.0,0.0,0.0,LCK,complete,1773,1
Andil,DN SOOPers,sup,14.12,2024,2024-06-28 08:06:59,568.0,688.0,0.0,3801.0,3682.0,21.0,2,2,14,20,150.5584,0.0518459,629.8816,518.308,129,4.3655,79,15,2.6734,0.5076,14,4367,147.7834,0.103076,1.0152,826.0,0.0,1.0,0.0,LCK,complete,1773,1
DuDu,DN SOOPers,top,14.12,2024,2024-06-28 09:00:30,871.0,84.0,6.0,5665.0,7554.0,132.0,2,2,5,9,340.8482,0.130573,1029.5625,1911.75,22,0.5893,8,4,0.2143,0.1071,2,8993,240.8839,0.196392,8.0625,1838.0,1.0,0.0,0.0,LCK,complete,2240,1
Cuzz,DN SOOPers,jng,14.12,2024,2024-06-28 09:00:30,564.0,808.0,22.0,5765.0,7277.0,137.0,3,3,5,9,952.0714,0.364722,917.7589,654.9911,83,2.2232,11,29,0.2946,0.7768,9,9932,266.0357,0.216899,7.5536,2515.0,0.0,1.0,0.0,LCK,complete,2240,1
BuLLDoG,DN SOOPers,mid,14.12,2024,2024-06-28 09:00:30,521.0,772.0,4.0,5526.0,8095.0,145.0,0,1,4,9,435.2143,0.166723,632.7589,782.1696,52,1.3929,12,15,0.3214,0.4018,8,10658,285.4821,0.232754,10.3661,3838.0,0.0,1.0,0.0,LCK,complete,2240,1
Leaper,DN SOOPers,bot,14.12,2024,2024-06-28 09:00:30,-263.0,-819.0,-7.0,5398.0,6185.0,150.0,4,1,2,9,792.9911,0.303781,360.4286,511.6607,61,1.6339,14,19,0.375,0.5089,5,12834,343.7679,0.280275,10.7143,13150.0,0.0,0.0,0.0,LCK,complete,2240,1
Andil,DN SOOPers,sup,14.12,2024,2024-06-28 09:00:30,-478.0,-385.0,-7.0,3082.0,3166.0,22.0,0,2,5,9,89.2768,0.0342004,563.0357,560.4375,121,3.2411,67,10,1.7946,0.2679,16,3374,90.375,0.0736798,0.9375,580.0,0.0,1.0,0.0,LCK,complete,2240,1
Clear,BNK FEARX,top,14.12,2024,2024-06-28 09:00:30,-871.0,-84.0,-6.0,4794.0,7470.0,126.0,0,3,5,9,549.0,0.231879,763.9018,1508.7589,38,1.0179,15,6,0.4018,0.1607,8,7617,204.0268,0.177892,7.7946,0.0,0.0,0.0,0.0,LCK,complete,2240,0
Raptor,BNK FEARX,jng,14.12,2024,2024-06-28 09:00:30,-564.0,-808.0,-22.0,5201.0,6469.0,115.0,5,3,4,9,432.8304,0.182813,1185.6964,794.7589,51,1.3661,14,7,0.375,0.1875,23,8241,220.7411,0.192466,6.0804,0.0,0.0,0.0,1.0,LCK,complete,2240,0
Clozer,BNK FEARX,mid,14.12,2024,2024-06-28 09:00:30,-521.0,-772.0,-4.0,5005.0,7323.0,141.0,0,1,5,9,579.0,0.24455,437.2232,263.25,47,1.2589,26,6,0.6964,0.1607,8,10310,276.1607,0.240788,10.2857,3819.0,0.0,0.0,0.0,LCK,complete,2240,0
Hena,BNK FEARX,bot,14.12,2024,2024-06-28 09:00:30,263.0,819.0,7.0,5661.0,7004.0,157.0,3,1,5,9,666.4286,0.281477,545.7857,355.875,59,1.5804,16,17,0.4286,0.4554,3,12622,338.0893,0.294785,11.3571,6125.0,0.0,0.0,0.0,LCK,complete,2240,0
Execute,BNK FEARX,sup,14.12,2024,2024-06-28 09:00:30,478.0,385.0,7.0,3560.0,3551.0,29.0,1,1,6,9,140.3571,0.0592821,610.5268,567.75,162,4.3393,106,17,2.8393,0.4554,27,4028,107.8929,0.0940701,1.4464,0.0,0.0,0.0,0.0,LCK,complete,2240,0
Kiin,Gen.G,top,14.12,2024,2024-06-28 10:53:41,1830.0,949.0,37.0,6477.0,7623.0,135.0,3,2,9,15,751.1289,0.287368,637.7582,451.3691,26,1.249,10,5,0.4804,0.2402,3,7434,357.1177,0.235377,9.0793,9180.0,1.0,0.0,0.0,LCK,complete,1249,1
Canyon,Gen.G,jng,14.12,2024,2024-06-28 10:53:41,2263.0,1418.0,17.0,7467.0,7972.0,127.0,6,0,9,15,660.4323,0.252669,1160.7046,695.3082,18,0.8647,4,4,0.1922,0.1922,4,8246,396.1249,0.261086,8.5028,7386.0,0.0,1.0,0.0,LCK,complete,1249,1
Chovy,Gen.G,mid,14.12,2024,2024-06-28 10:53:41,824.0,764.0,16.0,6018.0,8292.0,163.0,4,0,5,15,531.9295,0.203507,213.8191,105.2042,28,1.3451,10,7,0.4804,0.3363,3,7036,337.9984,0.222776,10.3763,4336.0,0.0,1.0,0.0,LCK,complete,1249,1
Peyz,Gen.G,bot,14.12,2024,2024-06-28 10:53:41,-1224.0,-1796.0,-116.0,4545.0,4497.0,34.0,2,0,7,15,518.4788,0.198361,295.6765,117.9343,53,2.546,26,10,1.249,0.4804,6,4477,215.0681,0.141758,1.7294,4576.0,0.0,0.0,0.0,LCK,complete,1249,1
Lehends,Gen.G,sup,14.12,2024,2024-06-28 10:53:41,2071.0,2711.0,117.0,5097.0,6100.0,135.0,0,2,6,15,151.8495,0.0580949,528.8551,804.1153,24,1.1529,11,6,0.5284,0.2882,6,4390,210.8887,0.139003,7.9744,3301.0,0.0,0.0,0.0,LCK,complete,1249,1
Rascal,DRX,top,14.12,2024,2024-06-28 10:53:41,-1830.0,-949.0,-37.0,4647.0,6674.0,98.0,1,6,1,4,277.47,0.189334,935.0681,1058.8151,15,0.7206,6,3,0.2882,0.1441,3,3572,171.5933,0.182228,6.5332,747.0,0.0,0.0,0.0,LCK,complete,1249,0
Sponge,DRX,jng,14.12,2024,2024-06-28 10:53:41,-2263.0,-1418.0,-17.0,5204.0,6554.0,110.0,1,3,3,4,341.3611,0.23293,594.4275,198.735,33,1.5853,14,5,0.6725,0.2402,5,4123,198.0624,0.210335,6.8695,0.0,0.0,0.0,1.0,LCK,complete,1249,0
kyeahoo,DRX,mid,14.12,2024,2024-06-28 10:53:41,-824.0,-764.0,-16.0,5194.0,7528.0,147.0,2,2,0,4,444.9319,0.303602,530.8727,286.8375,21,1.0088,7,3,0.3363,0.1441,1,5372,258.0624,0.274045,9.944,3177.0,0.0,0.0,0.0,LCK,complete,1249,0
Teddy,DRX,bot,14.12,2024,2024-06-28 10:53:41,1224.0,1796.0,116.0,5769.0,6293.0,150.0,0,2,1,4,313.739,0.214082,515.9808,239.4716,23,1.1049,8,8,0.3843,0.3843,4,5015,240.9127,0.255835,9.7518,0.0,0.0,0.0,0.0,LCK,complete,1249,0
Pleata,DRX,sup,14.12,2024,2024-06-28 10:53:41,-2071.0,-2711.0,-117.0,3026.0,3389.0,18.0,0,2,2,4,88.0064,0.0600518,514.3955,380.3683,58,2.7862,35,5,1.6813,0.2402,12,1520,73.0184,0.0775568,0.9127,0.0,0.0,0.0,0.0,LCK,complete,1249,0
Rascal,DRX,top,14.12,2024,2024-06-28 11:36:14,-900.0,-561.0,-23.0,4371.0,7076.0,106.0,0,3,6,11,376.0582,0.156805,801.0339,1254.9919,34,1.0985,9,8,0.2908,0.2585,7,4940,159.6123,0.156702,6.4943,0.0,0.0,0.0,0.0,LCK,complete,1857,0
Sponge,DRX,jng,14.12,2024,2024-06-28 11:36:14,-213.0,409.0,-1.0,4916.0,6245.0,104.0,1,4,8,11,578.2876,0.241128,763.1664,317.3506,33,1.0662,5,11,0.1616,0.3554,3,5683,183.6187,0.18027,6.0743,390.0,0.0,0.0,0.0,LCK,complete,1857,0
kyeahoo,DRX,mid,14.12,2024,2024-06-28 11:36:14,-1125.0,-885.0,-30.0,4883.0,7184.0,130.0,4,3,3,11,584.2326,0.243607,766.8174,438.7722,36,1.1632,13,8,0.42,0.2585,4,8781,283.7157,0.278539,9.4023,3260.0,0.0,0.0,0.0,LCK,complete,1857,0
Teddy,DRX,bot,14.12,2024,2024-06-28 11:36:14,-1217.0,-279.0,-20.0,5675.0,6565.0,146.0,4,3,3,11,714.2165,0.297807,576.8659,304.5557,22,0.7108,10,9,0.3231,0.2908,2,8541,275.9612,0.270926,9.7577,2406.0,0.0,0.0,1.0,LCK,complete,1857,0
Pleata,DRX,sup,14.12,2024,2024-06-28 11:36:14,534.0,-103.0,3.0,4081.0,3481.0,26.0,2,1,8,11,145.4604,0.0606526,651.1793,654.0226,114,3.6834,63,17,2.0355,0.5493,19,3580,115.6704,0.113562,1.2924,697.0,0.0,0.0,0.0,LCK,complete,1857,0
Kiin,Gen.G,top,14.12,2024,2024-06-28 11:36:14,900.0,561.0,23.0,5271.0,7637.0,129.0,3,3,7,14,583.6834,0.198984,849.1761,1317.5121,36,1.1632,17,4,0.5493,0.1292,7,8689,280.7431,0.196029,7.5283,2269.0,0.0,0.0,0.0,LCK,complete,1857,1
Canyon,Gen.G,jng,14.12,2024,2024-06-28 11:36:14,213.0,-409.0,1.0,5129.0,5836.0,105.0,5,1,5,14,945.0081,0.322164,888.6914,436.1551,58,1.874,24,7,0.7754,0.2262,7,9339,301.7447,0.210694,8.336,2419.0,0.0,1.0,0.0,LCK,complete,1857,1
Chovy,Gen.G,mid,14.12,2024,2024-06-28 11:36:14,1125.0,885.0,30.0,6008.0,8069.0,160.0,2,1,5,14,817.3183,0.278633,640.8401,435.3473,53,1.7124,15,13,0.4847,0.42,6,10820,349.5961,0.244105,10.8885,10150.0,0.0,0.0,0.0,LCK,complete,1857,1
Peyz,Gen.G,bot,14.12,2024,2024-06-28 11:36:14,1217.0,279.0,20.0,6892.0,6844.0,166.0,4,2,4,14,449.0145,0.153074,673.3118,322.1325,49,1.5832,14,14,0.4523,0.4523,4,11645,376.252,0.262718,10.63,8403.0,1.0,0.0,0.0,LCK,complete,1857,1
Lehends,Gen.G,sup,14.12,2024,2024-06-28 11:36:14,-534.0,103.0,-3.0,3547.0,3584.0,23.0,0,4,5,14,138.2876,0.0471438,650.1454,828.7561,99,3.1987,46,9,1.4863,0.2908,11,3832,123.8126,0.0864539,1.2278,329.0,0.0,1.0,0.0,LCK,complete,1857,1
Zeus,T1,top,14.12,2024,2024-06-29 06:07:20,-427.0,-170.0,8.0,5108.0,7926.0,149.0,0,1,7,9,349.9589,0.155303,419.0144,897.6283,28,0.8624,13,1,0.4004,0.0308,9,7562,232.9158,0.173577,8.6858,337.0,0.0,0.0,0.0,LCK,complete,1948,1
Oner,T1,jng,14.12,2024,2024-06-29 06:07:20,-400.0,420.0,16.0,4936.0,6116.0,120.0,1,1,6,9,675.6468,0.299836,848.347,540.924,68,2.0945,8,24,0.2464,0.7392,6,8578,264.2094,0.196897,7.7926,2865.0,0.0,0.0,0.0,LCK,complete,1948,1
Faker,T1,mid,14.12,2024,2024-06-29 06:07:20,-669.0,-162.0,0.0,5112.0,7659.0,146.0,5,1,3,9,637.6694,0.282982,347.9261,203.193,42,1.2936,14,13,0.4312,0.4004,2,13052,402.0123,0.299586,11.1191,14817.0,0.0,0.0,0.0,LCK,complete,1948,1
Gumayusi,T1,bot,14.12,2024,2024-06-29 06:07:20,-94.0,-154.0,1.0,5702.0,6499.0,150.0,3,0,5,9,443.4702,0.196802,359.4456,209.1376,64,1.9713,18,17,0.5544,0.5236,7,10900,335.729,0.250192,10.8727,4832.0,0.0,0.0,0.0,LCK,complete,1948,1
Keria,T1,sup,14.12,2024,2024-06-29 06:07:20,-101.0,97.0,2.0,3311.0,3366.0,25.0,0,3,5,9,146.6427,0.0650765,385.9651,355.6263,128,3.9425,56,21,1.7248,0.6468,15,3474,107.0021,0.0797477,1.232,173.0,0.0,0.0,1.0,LCK,complete,1948,1
PerfecT,KT Rolster,top,14.12,2024,2024-06-29 06:07:20,427.0,170.0,-8.0,5535.0,8096.0,141.0,1,2,1,6,275.9754,0.199848,659.0452,864.0862,37,1.1396,14,5,0.4312,0.154,11,6676,205.6263,0.199683,8.193,1165.0,0.0,0.0,0.0,LCK,complete,1948,0
Pyosik,KT Rolster,jng,14.12,2024,2024-06-29 06:07:20,400.0,-420.0,-16.0,5336.0,5696.0,104.0,3,1,1,6,184.1273,0.133336,1123.9528,1167.0123,58,1.7864,21,13,0.6468,0.4004,13,6386,196.694,0.19101,6.4374,594.0,1.0,0.0,0.0,LCK,complete,1948,0
Bdd,KT Rolster,mid,14.12,2024,2024-06-29 06:07:20,669.0,162.0,0.0,5781.0,7821.0,146.0,1,1,5,6,403.4292,0.292144,338.655,236.1191,54,1.6632,22,10,0.6776,0.308,9,8817,271.5708,0.263717,10.2259,787.0,0.0,1.0,0.0,LCK,complete,1948,0
Deft,KT Rolster,bot,14.12,2024,2024-06-29 06:07:20,94.0,154.0,-1.0,5796.0,6653.0,149.0,1,3,3,6,427.7926,0.309787,490.5955,192.8131,44,1.3552,15,15,0.462,0.462,5,8797,270.9548,0.263119,10.3183,2807.0,0.0,1.0,0.0,LCK,complete,1948,0
BeryL,KT Rolster,sup,14.12,2024,2024-06-29 06:07:20,101.0,-97.0,-2.0,3412.0,3269.0,23.0,0,2,4,6,89.5996,0.0648838,665.0821,552.7207,116,3.5729,62,15,1.9097,0.462,21,2757,84.9179,0.0824719,1.3244,0.0,0.0,1.0,0.0,LCK,complete,1948,0
PerfecT,KT Rolster,top,14.12,2024,2024-06-29 07:41:49,293.0,702.0,12.0,5179.0,7813.0,124.0,4,1,9,16,854.4123,0.360409,445.8189,500.3468,40,1.5414,15,3,0.578,0.1156,7,7327,282.3507,0.213627,7.9769,3754.0,0.0,0.0,1.0,LCK,complete,1557,1
Pyosik,KT Rolster,jng,14.12,2024,2024-06-29 07:41:49,-72.0,87.0,1.0,4865.0,5968.0,103.0,2,1,12,16,399.9229,0.168696,896.5703,1076.8401,40,1.5414,13,9,0.501,0.3468,13,6436,248.0154,0.18765,6.1272,3793.0,0.0,0.0,0.0,LCK,complete,1557,1
Bdd,KT Rolster,mid,14.12,2024,2024-06-29 07:41:49,452.0,134.0,2.0,5866.0,7897.0,152.0,7,1,5,16,390.4432,0.164697,300.0771,131.8304,23,0.8863,13,7,0.501,0.2697,7,8589,330.9827,0.250422,8.9403,3683.0,0.0,0.0,0.0,LCK,complete,1557,1
Deft,KT Rolster,bot,14.12,2024,2024-06-29 07:41:49,910.0,-105.0,-8.0,6220.0,6261.0,145.0,2,1,10,16,479.1908,0.202133,359.3064,198.7669,41,1.58,13,17,0.501,0.6551,5,8017,308.9403,0.233745,9.711,7718.0,0.0,0.0,0.0,LCK,complete,1557,1
BeryL,KT Rolster,sup,14.12,2024,2024-06-29 07:41:49,244.0,563.0,2.0,3516.0,4122.0,25.0,1,2,13,16,246.7052,0.104065,438.3815,487.2447,95,3.6609,38,23,1.4644,0.8863,14,3929,151.4066,0.114556,1.6185,113.0,0.0,0.0,0.0,LCK,complete,1557,1
Zeus,T1,top,14.12,2024,2024-06-29 07:41:49,-293.0,-702.0,-12.0,4886.0,7111.0,112.0,1,4,3,6,362.8131,0.226491,773.7187,923.5838,40,1.5414,10,9,0.3854,0.3468,7,4308,166.0116,0.161919,6.3969,12.0,1.0,0.0,0.0,LCK,complete,1557,0
Oner,T1,jng,14.12,2024,2024-06-29 07:41:49,72.0,-87.0,-1.0,4937.0,5881.0,102.0,3,3,0,6,276.6474,0.172701,972.1002,588.0154,35,1.3487,9,9,0.3468,0.3468,7,5935,228.7091,0.223069,7.1676,0.0,0.0,0.0,0.0,LCK,complete,1557,0
Faker,T1,mid,14.12,2024,2024-06-29 07:41:49,-452.0,-134.0,-2.0,5414.0,7763.0,150.0,1,2,3,6,391.7148,0.244533,531.5607,357.5337,23,0.8863,12,4,0.4624,0.1541,4,7960,306.7437,0.299178,9.9807,8543.0,0.0,0.0,0.0,LCK,complete,1557,0
Gumayusi,T1,bot,14.12,2024,2024-06-29 07:41:49,-910.0,105.0,8.0,5310.0,6366.0,153.0,1,3,3,6,443.9692,0.277154,468.1696,202.6204,27,1.0405,9,8,0.3468,0.3083,2,6371,245.5106,0.239456,10.2119,1092.0,0.0,0.0,0.0,LCK,complete,1557,0
Keria,T1,sup,14.12,2024,2024-06-29 07:41:49,-244.0,-563.0,-2.0,3272.0,3559.0,23.0,0,4,3,6,126.7437,0.0791215,513.2948,455.7611,111,4.2775,68,13,2.6204,0.501,12,2032,78.3044,0.0763765,1.1946,0.0,0.0,0.0,0.0,LCK,complete,1557,0
Zeus,T1,top,14.12,2024,2024-06-29 08:34:37,-497.0,-461.0,9.0,4922.0,7299.0,133.0,1,3,6,10,331.8464,0.135537,1027.5037,1241.0044,49,1.4476,12,12,0.3545,0.3545,11,7762,229.3058,0.198679,8.5968,2583.0,0.0,0.0,0.0,LCK,complete,2031,0
Oner,T1,jng,14.12,2024,2024-06-29 08:34:37,-593.0,471.0,16.0,5085.0,6315.0,116.0,3,3,6,10,939.2319,0.383612,637.548,277.164,46,1.3589,8,13,0.2363,0.384,7,8013,236.7208,0.205104,6.5583,0.0,0.0,0.0,0.0,LCK,complete,2031,0
Faker,T1,mid,14.12,2024,2024-06-29 08:34:37,-1623.0,-1238.0,-28.0,4739.0,7242.0,125.0,2,4,5,10,446.3516,0.182304,762.8656,379.8818,45,1.3294,16,10,0.4727,0.2954,5,8851,261.4771,0.226553,8.8035,3404.0,0.0,0.0,1.0,LCK,complete,2031,0
Gumayusi,T1,bot,14.12,2024,2024-06-29 08:34:37,-32.0,-321.0,-5.0,6072.0,6461.0,149.0,4,2,6,10,594.4756,0.242803,548.2718,276.8981,50,1.4771,12,20,0.3545,0.5908,6,11437,337.873,0.292744,11.5805,1517.0,0.0,0.0,0.0,LCK,complete,2031,0
Keria,T1,sup,14.12,2024,2024-06-29 08:34:37,-864.0,117.0,6.0,3027.0,3502.0,26.0,0,4,8,10,136.4845,0.0557446,690.6352,658.3456,119,3.5155,75,10,2.2157,0.2954,20,3005,88.774,0.0769197,1.0635,0.0,0.0,0.0,0.0,LCK,complete,2031,0
PerfecT,KT Rolster,top,14.12,2024,2024-06-29 08:34:37,497.0,461.0,-9.0,5419.0,7760.0,124.0,1,2,11,16,626.3516,0.208116,690.6056,1606.8833,44,1.2999,23,4,0.6795,0.1182,12,8746,258.3752,0.187743,7.5923,3641.0,0.0,0.0,0.0,LCK,complete,2031,1
Pyosik,KT Rolster,jng,14.12,2024,2024-06-29 08:34:37,593.0,-471.0,-16.0,5678.0,5844.0,100.0,9,3,5,16,448.0355,0.148867,1316.9867,989.0694,71,2.0975,16,18,0.4727,0.5318,23,10901,322.0384,0.234002,7.2674,2043.0,0.0,0.0,0.0,LCK,complete,2031,1
Bdd,KT Rolster,mid,14.12,2024,2024-06-29 08:34:37,1623.0,1238.0,28.0,6362.0,8480.0,153.0,3,1,8,16,1010.6352,0.3358,472.2895,355.421,40,1.1817,15,10,0.4431,0.2954,7,11457,338.4638,0.245937,10.2806,11489.0,0.0,1.0,0.0,LCK,complete,2031,1
Deft,KT Rolster,bot,14.12,2024,2024-06-29 08:34:37,32.0,321.0,5.0,6104.0,6782.0,154.0,3,3,4,16,726.2038,0.241293,467.2378,249.0399,53,1.5657,21,9,0.6204,0.2659,11,10585,312.7031,0.227219,9.8671,5561.0,1.0,0.0,0.0,LCK,complete,2031,1
BeryL,KT Rolster,sup,14.12,2024,2024-06-29 08:34:37,864.0,-117.0,-6.0,3891.0,3385.0,20.0,0,1,13,16,198.4047,0.0659233,705.6721,485.3471,143,4.2245,68,24,2.0089,0.709,21,4896,144.6381,0.1051,1.3589,1059.0,0.0,1.0,0.0,LCK,complete,2031,1
Doran,Hanwha Life Esports,top,14.12,2024,2024-06-29 10:02:59,964.0,7.0,25.0,6059.0,7989.0,142.0,8,2,11,25,1177.6523,0.271154,695.901,823.2868,28,1.066,15,2,0.5711,0.0761,9,8824,335.9391,0.22997,8.2234,2920.0,0.0,0.0,0.0,LCK,complete,1576,1
Peanut,Hanwha Life Esports,jng,14.12,2024,2024-06-29 10:02:59,410.0,425.0,5.0,5278.0,6458.0,109.0,6,2,7,25,513.6929,0.118278,1084.1497,1346.764,36,1.3706,8,9,0.3046,0.3426,6,7807,297.2208,0.203466,6.8528,3488.0,0.0,0.0,0.0,LCK,complete,1576,1
