playername,teamname,position,patch,year,date,golddiffat15,xpdiffat15,csdiffat15,goldat15,xpat15,csat15,kills,deaths,assists,teamkills,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,visionscore,vspm,wardsplaced,wardskilled,wpm,wcpm,controlwardsbought,earnedgold,earned gpm,earnedgoldshare,cspm,damagetotowers,firstbloodkill,firstbloodassist,firstbloodvictim,league,datacompleteness,gamelength,result
Keria,T1,sup,15.09,2025,2025-05-15 12:18:56,-424.0,563.0,10.0,3067.0,3420.0,27.0,0,1,2,4,40.5882,0.019284,421.9888,563.9496,145,4.0616,92,14,2.577,0.3922,25,2899,81.2045,0.0733396,1.2045,0.0,0.0,0.0,0.0,LCK,complete,2142,0
Doran,T1,top,15.09,2025,2025-05-15 13:15:17,754.0,735.0,34.0,5244.0,7759.0,144.0,4,2,6,17,639.2015,0.242358,759.02,604.3557,28,1.0163,12,8,0.4356,0.2904,3,7805,283.3031,0.211305,8.3122,3702.0,0.0,0.0,0.0,LCK,complete,1653,1
Oner,T1,jng,15.09,2025,2025-05-15 13:15:17,480.0,997.0,13.0,5217.0,6463.0,120.0,6,0,9,17,569.5826,0.215962,1139.3103,839.4918,40,1.4519,7,6,0.2541,0.2178,5,8986,326.1706,0.243277,7.6588,1298.0,0.0,0.0,0.0,LCK,complete,1653,1
Faker,T1,mid,15.09,2025,2025-05-15 13:15:17,110.0,-186.0,-12.0,5108.0,6884.0,128.0,6,1,6,17,692.0871,0.26241,591.5426,363.9564,29,1.0526,12,5,0.4356,0.1815,4,8731,316.9147,0.236374,7.8766,5750.0,0.0,0.0,0.0,LCK,complete,1653,1
Gumayusi,T1,bot,15.09,2025,2025-05-15 13:15:17,-479.0,402.0,-1.0,4858.0,5734.0,131.0,0,2,12,17,586.1343,0.222238,541.343,305.9891,25,0.9074,14,5,0.5082,0.1815,5,7574,274.9183,0.205052,9.2922,5322.0,0.0,0.0,1.0,LCK,complete,1653,1
Keria,T1,sup,15.09,2025,2025-05-15 13:15:17,427.0,-72.0,12.0,3787.0,3656.0,35.0,1,2,10,17,150.4174,0.057032,563.7387,580.4719,101,3.6661,50,15,1.8149,0.5445,11,3841,139.4192,0.103992,1.6334,564.0,0.0,0.0,0.0,LCK,complete,1653,1
Morgan,HANJIN BRION,top,15.09,2025,2025-05-15 13:15:17,-754.0,-735.0,-34.0,4490.0,7024.0,110.0,0,2,2,7,380.6534,0.169533,907.4773,1090.3085,21,0.7623,8,6,0.2904,0.2178,4,5023,182.323,0.193446,7.2595,2398.0,0.0,0.0,0.0,LCK,complete,1653,0
Croco,HANJIN BRION,jng,15.09,2025,2025-05-15 13:15:17,-480.0,-997.0,-13.0,4737.0,5466.0,107.0,2,4,4,7,352.196,0.156859,1281.706,870.1996,48,1.7423,5,15,0.1815,0.5445,4,5396,195.8621,0.20781,6.1706,1254.0,0.0,1.0,0.0,LCK,complete,1653,0
Clozer,HANJIN BRION,mid,15.09,2025,2025-05-15 13:15:17,-110.0,186.0,12.0,4998.0,7070.0,140.0,3,4,3,7,478.6207,0.213166,471.3975,241.0163,37,1.343,14,4,0.5082,0.1452,4,6475,235.0272,0.249362,8.2033,2983.0,0.0,0.0,0.0,LCK,complete,1653,0
Hype,HANJIN BRION,bot,15.09,2025,2025-05-15 13:15:17,479.0,-402.0,1.0,5337.0,5332.0,132.0,2,4,3,7,797.4955,0.355184,608.4574,359.0563,38,1.3793,13,14,0.4719,0.5082,4,6801,246.8603,0.261916,8.5662,2483.0,1.0,0.0,0.0,LCK,complete,1653,0
Pollu,HANJIN BRION,sup,15.09,2025,2025-05-15 13:15:17,-427.0,72.0,-12.0,3360.0,3728.0,23.0,0,3,6,7,236.3339,0.105257,340.8711,170.5263,82,2.9764,45,6,1.6334,0.2178,14,2271,82.4319,0.0874666,0.9437,513.0,0.0,1.0,0.0,LCK,complete,1653,0
Siwoo,Dplus Kia,top,15.09,2025,2025-05-16 08:07:23,-794.0,-476.0,-13.0,4725.0,6919.0,129.0,1,1,7,24,387.3484,0.15773,665.6115,861.1819,27,0.8325,11,5,0.3392,0.1542,4,8617,265.6835,0.186988,9.1881,6614.0,0.0,0.0,0.0,LCK,complete,1946,1
Lucid,Dplus Kia,jng,15.09,2025,2025-05-16 08:07:23,-42.0,457.0,6.0,4791.0,5779.0,109.0,12,2,7,24,472.6927,0.192482,1082.0658,762.703,63,1.9424,16,14,0.4933,0.4317,15,11386,351.0586,0.247078,6.999,1706.0,0.0,0.0,0.0,LCK,complete,1946,1
ShowMaker,Dplus Kia,mid,15.09,2025,2025-05-16 08:07:23,-460.0,-341.0,2.0,5014.0,6795.0,140.0,6,0,9,24,586.4645,0.23881,619.7945,387.2559,52,1.6033,14,15,0.4317,0.4625,12,10275,316.8037,0.222968,8.8181,3799.0,0.0,0.0,0.0,LCK,complete,1946,1
Aiming,Dplus Kia,bot,15.09,2025,2025-05-16 08:07:23,482.0,-244.0,3.0,5624.0,5746.0,146.0,5,1,11,24,730.0822,0.297292,449.5375,324.296,51,1.5725,14,19,0.4317,0.5858,3,11072,341.3772,0.240264,10.1747,7785.0,0.0,0.0,0.0,LCK,complete,1946,1
BeryL,Dplus Kia,sup,15.09,2025,2025-05-16 08:07:23,-220.0,850.0,5.0,3337.0,3795.0,24.0,0,3,20,24,279.1881,0.113686,627.8109,602.8058,125,3.8541,54,20,1.665,0.6166,17,4733,145.9301,0.102701,1.2641,889.0,0.0,0.0,1.0,LCK,complete,1946,1
Clear,BNK FEARX,top,15.09,2025,2025-05-16 08:07:23,794.0,476.0,13.0,5519.0,7395.0,142.0,1,5,2,7,563.6485,0.22713,588.3145,871.8808,32,0.9866,13,5,0.4008,0.1542,8,7106,219.0956,0.21761,8.1398,1707.0,1.0,0.0,0.0,LCK,complete,1946,0
Raptor,BNK FEARX,jng,15.09,2025,2025-05-16 08:07:23,42.0,-457.0,-6.0,4833.0,5322.0,103.0,0,5,3,7,307.7081,0.123995,1135.8376,874.8715,48,1.48,7,15,0.2158,0.4625,6,5859,180.6475,0.17942,6.2898,3591.0,0.0,1.0,0.0,LCK,complete,1946,0
VicLa,BNK FEARX,mid,15.09,2025,2025-05-16 08:07:23,460.0,341.0,-2.0,5474.0,7136.0,138.0,1,4,4,7,622.0761,0.250674,452.2508,315.6629,33,1.0175,16,7,0.4933,0.2158,6,7591,234.0493,0.232463,8.5098,1439.0,0.0,1.0,0.0,LCK,complete,1946,0
Diable,BNK FEARX,bot,15.09,2025,2025-05-16 08:07:23,-482.0,244.0,-3.0,5142.0,5990.0,143.0,5,4,1,7,586.6187,0.236386,588.6228,357.5642,34,1.0483,17,9,0.5242,0.2775,4,9201,283.6896,0.281769,9.4347,1854.0,0.0,1.0,0.0,LCK,complete,1946,0
Kellin,BNK FEARX,sup,15.09,2025,2025-05-16 08:07:23,220.0,-850.0,-5.0,3557.0,2945.0,19.0,0,6,5,7,401.5622,0.161815,586.8037,241.3258,132,4.0699,69,13,2.1274,0.4008,20,2898,89.3525,0.0887385,0.925,523.0,0.0,1.0,0.0,LCK,complete,1946,0
Clear,BNK FEARX,top,15.09,2025,2025-05-16 09:02:03,-489.0,254.0,-14.0,4581.0,7493.0,119.0,0,3,0,5,518.4201,0.210154,829.8743,722.9084,21,0.754,9,4,0.3232,0.1436,1,5493,197.2352,0.20863,7.7917,1308.0,0.0,0.0,0.0,LCK,complete,1671,0
Raptor,BNK FEARX,jng,15.09,2025,2025-05-16 09:02:03,-1759.0,-596.0,-3.0,4750.0,5569.0,104.0,0,8,3,5,423.5189,0.171684,1424.4883,1525.7451,28,1.0054,9,6,0.3232,0.2154,8,3594,129.0485,0.136498,4.8115,66.0,0.0,0.0,0.0,LCK,complete,1671,0
VicLa,BNK FEARX,mid,15.09,2025,2025-05-16 09:02:03,-263.0,-721.0,1.0,5598.0,7238.0,140.0,2,6,2,5,603.5907,0.24468,956.5171,623.3752,33,1.1849,15,8,0.5386,0.2873,8,7055,253.3214,0.267961,10.0898,1678.0,1.0,0.0,0.0,LCK,complete,1671,0
Diable,BNK FEARX,bot,15.09,2025,2025-05-16 09:02:03,-82.0,-258.0,-12.0,6081.0,5240.0,125.0,3,5,2,5,645.781,0.261783,556.7684,248.079,35,1.2567,13,10,0.4668,0.3591,4,7867,282.4776,0.298804,8.3662,1870.0,0.0,1.0,0.0,LCK,complete,1671,0
Kellin,BNK FEARX,sup,15.09,2025,2025-05-16 09:02:03,200.0,-247.0,-11.0,3612.0,3633.0,14.0,0,6,5,5,275.5476,0.1117,545.8528,724.0934,84,3.0162,46,6,1.6517,0.2154,15,2320,83.3034,0.0881064,0.6104,512.0,0.0,1.0,0.0,LCK,complete,1671,0
Siwoo,Dplus Kia,top,15.09,2025,2025-05-16 09:02:03,489.0,-254.0,14.0,5070.0,7239.0,133.0,3,0,7,28,654.9372,0.191929,848.079,826.7504,31,1.1131,14,6,0.5027,0.2154,3,8237,295.763,0.189762,8.474,8632.0,0.0,0.0,0.0,LCK,complete,1671,1
Lucid,Dplus Kia,jng,15.09,2025,2025-05-16 09:02:03,1759.0,596.0,3.0,6509.0,6165.0,107.0,8,2,10,28,681.3645,0.199674,1353.1418,1016.7325,40,1.4363,14,6,0.5027,0.2154,12,8809,316.3016,0.20294,6.7145,2232.0,0.0,0.0,0.0,LCK,complete,1671,1
ShowMaker,Dplus Kia,mid,15.09,2025,2025-05-16 09:02:03,263.0,721.0,-1.0,5861.0,7959.0,139.0,4,0,18,28,1038.8869,0.304446,559.605,530.8797,39,1.4004,16,6,0.5745,0.2154,5,9615,345.2424,0.221509,9.4434,7300.0,0.0,0.0,0.0,LCK,complete,1671,1
Aiming,Dplus Kia,bot,15.09,2025,2025-05-16 09:02:03,82.0,258.0,12.0,6163.0,5498.0,137.0,13,1,9,28,805.4937,0.23605,563.8061,436.4093,42,1.5081,11,15,0.395,0.5386,4,12590,452.0646,0.29005,10.1975,10810.0,0.0,0.0,1.0,LCK,complete,1671,1
BeryL,Dplus Kia,sup,15.09,2025,2025-05-16 09:02:03,-200.0,247.0,11.0,3412.0,3880.0,25.0,0,2,19,28,231.7056,0.0679013,662.5494,911.0233,83,2.9803,44,6,1.5799,0.2154,11,4156,149.228,0.0957396,1.0413,441.0,0.0,0.0,0.0,LCK,complete,1671,1
DuDu,DN SOOPers,top,15.09,2025,2025-05-16 10:15:50,-789.0,-40.0,-2.0,4919.0,6761.0,119.0,1,4,0,2,561.135,0.328363,972.1331,931.1546,11,0.4305,7,1,0.274,0.0391,2,4622,180.9002,0.198199,7.3581,2055.0,1.0,0.0,0.0,LCK,complete,1533,0
Pyosik,DN SOOPers,jng,15.09,2025,2025-05-16 10:15:50,-468.0,-371.0,-2.0,4786.0,5915.0,113.0,0,5,0,2,162.8571,0.0953003,1347.4364,807.9061,30,1.1742,9,5,0.3523,0.1957,7,4322,169.1585,0.185335,6.5753,705.0,0.0,0.0,0.0,LCK,complete,1533,0
BuLLDoG,DN SOOPers,mid,15.09,2025,2025-05-16 10:15:50,388.0,-104.0,-10.0,5973.0,7695.0,150.0,1,2,0,2,503.8748,0.294856,399.6869,262.1526,24,0.9393,13,5,0.5088,0.1957,6,6664,260.8219,0.285762,9.7456,2496.0,0.0,0.0,0.0,LCK,complete,1533,0
Berserker,DN SOOPers,bot,15.09,2025,2025-05-16 10:15:50,-717.0,-699.0,-25.0,4899.0,5799.0,137.0,0,2,0,2,353.7378,0.206999,408.6497,217.2603,24,0.9393,11,6,0.4305,0.2348,2,5467,213.9726,0.234433,9.8239,0.0,0.0,0.0,0.0,LCK,complete,1533,0
Life,DN SOOPers,sup,15.09,2025,2025-05-16 10:15:50,297.0,910.0,9.0,3550.0,4077.0,21.0,0,2,1,2,127.2798,0.0744812,356.5166,428.2975,109,4.2661,50,19,1.9569,0.7436,15,2245,87.8669,0.0962711,1.2916,0.0,0.0,0.0,0.0,LCK,complete,1533,0
Kiin,Gen.G,top,15.09,2025,2025-05-16 10:15:50,789.0,40.0,2.0,5708.0,6801.0,121.0,4,2,1,15,483.6008,0.198547,635.8904,531.546,25,0.9785,9,5,0.3523,0.1957,4,7625,298.4344,0.211184,8.8845,6736.0,0.0,0.0,1.0,LCK,complete,1533,1
Canyon,Gen.G,jng,15.09,2025,2025-05-16 10:15:50,468.0,371.0,2.0,5254.0,6286.0,115.0,0,0,10,15,346.184,0.142129,1011.3894,1584.1487,42,1.6438,11,11,0.4305,0.4305,11,6238,244.1487,0.172769,7.4755,4811.0,0.0,0.0,0.0,LCK,complete,1533,1
Chovy,Gen.G,mid,15.09,2025,2025-05-16 10:15:50,-388.0,104.0,10.0,5585.0,7799.0,160.0,3,0,4,15,747.4364,0.306868,444.4227,297.3777,45,1.7613,11,15,0.4305,0.5871,2,8821,345.2446,0.244308,10.4892,13322.0,0.0,0.0,0.0,LCK,complete,1533,1
Ruler,Gen.G,bot,15.09,2025,2025-05-16 10:15:50,717.0,699.0,25.0,5616.0,6498.0,162.0,8,0,0,15,703.092,0.288662,351.3503,176.8689,37,1.4481,13,8,0.5088,0.3131,5,9845,385.3229,0.272669,11.1937,5774.0,0.0,0.0,0.0,LCK,complete,1533,1
Duro,Gen.G,sup,15.09,2025,2025-05-16 10:15:50,-297.0,-910.0,-9.0,3253.0,3167.0,12.0,0,0,12,15,155.3816,0.0637935,411.82,544.8141,91,3.5616,45,11,1.7613,0.4305,11,3577,140.0,0.0990705,0.7436,435.0,0.0,0.0,0.0,LCK,complete,1533,1
DuDu,DN SOOPers,top,15.09,2025,2025-05-16 11:02:23,-943.0,-510.0,-25.0,4971.0,7200.0,119.0,1,2,0,1,398.8651,0.24021,981.0104,1598.4498,14,0.5813,6,3,0.2491,0.1246,1,5005,207.8201,0.243628,8.2215,1153.0,0.0,0.0,0.0,LCK,complete,1445,0
Pyosik,DN SOOPers,jng,15.09,2025,2025-05-16 11:02:23,-481.0,266.0,0.0,4736.0,6209.0,108.0,0,3,0,1,219.3633,0.132108,1143.5709,850.3391,27,1.1211,6,6,0.2491,0.2491,5,3609,149.8547,0.175669,5.8962,0.0,0.0,0.0,0.0,LCK,complete,1445,0
BuLLDoG,DN SOOPers,mid,15.09,2025,2025-05-16 11:02:23,-877.0,385.0,-3.0,5201.0,7809.0,142.0,0,2,0,1,518.4913,0.312253,478.0069,323.7924,14,0.5813,9,1,0.3737,0.0415,4,5135,213.218,0.249956,9.3426,2671.0,0.0,0.0,0.0,LCK,complete,1445,0
Berserker,DN SOOPers,bot,15.09,2025,2025-05-16 11:02:23,-1126.0,-730.0,-9.0,5033.0,5390.0,145.0,0,3,0,1,378.5606,0.227982,481.3702,224.5121,30,1.2457,7,10,0.2907,0.4152,2,4913,204.0,0.239149,9.0519,490.0,0.0,0.0,1.0,LCK,complete,1445,0
Life,DN SOOPers,sup,15.09,2025,2025-05-16 11:02:23,-474.0,-376.0,5.0,3375.0,3781.0,22.0,0,6,0,1,145.2042,0.0874469,749.7301,658.8374,56,2.3253,30,5,1.2457,0.2076,8,1882,78.1453,0.0915977,0.9965,0.0,0.0,0.0,0.0,LCK,complete,1445,0
Kiin,Gen.G,top,15.09,2025,2025-05-16 11:02:23,943.0,510.0,25.0,5914.0,7710.0,144.0,1,0,5,16,701.2734,0.240756,853.3287,606.6851,21,0.872,7,4,0.2907,0.1661,3,6647,276.0,0.195644,10.0484,10289.0,0.0,0.0,0.0,LCK,complete,1445,1
Canyon,Gen.G,jng,15.09,2025,2025-05-16 11:02:23,481.0,-266.0,0.0,5217.0,5943.0,108.0,5,1,9,16,467.4602,0.160485,1042.7958,601.9931,35,1.4533,8,4,0.3322,0.1661,5,6538,271.474,0.192435,6.9343,5770.0,0.0,0.0,0.0,LCK,complete,1445,1
Chovy,Gen.G,mid,15.09,2025,2025-05-16 11:02:23,877.0,-385.0,3.0,6078.0,7424.0,145.0,2,0,10,16,618.3529,0.212288,492.3737,213.301,26,1.0796,5,10,0.2076,0.4152,1,7071,293.6055,0.208124,9.4671,3052.0,0.0,0.0,0.0,LCK,complete,1445,1
Ruler,Gen.G,bot,15.09,2025,2025-05-16 11:02:23,1126.0,730.0,9.0,6159.0,6120.0,154.0,8,0,1,16,916.1938,0.31454,392.7612,202.173,15,0.6228,8,5,0.3322,0.2076,3,10376,430.8374,0.305407,10.7543,9035.0,1.0,0.0,0.0,LCK,complete,1445,1
Duro,Gen.G,sup,15.09,2025,2025-05-16 11:02:23,474.0,376.0,-5.0,3849.0,4157.0,17.0,0,1,14,16,209.5225,0.0719316,314.9481,534.1453,82,3.4048,40,10,1.6609,0.4152,8,3343,138.8097,0.0983899,1.1211,566.0,0.0,1.0,0.0,LCK,complete,1445,1
Rich,DRX,top,15.09,2025,2025-05-17 06:06:29,147.0,-479.0,-9.0,5782.0,7370.0,125.0,2,5,3,12,695.7482,0.319168,1197.9128,863.8211,35,1.1596,12,9,0.3976,0.2982,3,7234,239.6687,0.216775,7.9183,4596.0,0.0,0.0,0.0,LCK,complete,1811,0
Sponge,DRX,jng,15.09,2025,2025-05-17 06:06:29,21.0,-557.0,-17.0,4986.0,4775.0,79.0,3,3,5,12,456.9409,0.209618,1410.5135,699.2601,61,2.021,9,20,0.2982,0.6626,8,6430,213.0315,0.192682,5.9304,0.0,0.0,0.0,0.0,LCK,complete,1811,0
Ucal,DRX,mid,15.09,2025,2025-05-17 06:06:29,-719.0,-1166.0,-13.0,5218.0,6809.0,139.0,2,3,4,12,356.72,0.163642,518.0011,287.2446,49,1.6234,15,12,0.497,0.3976,5,8471,280.6516,0.253843,10.138,0.0,0.0,0.0,0.0,LCK,complete,1811,0
LazyFeel,DRX,bot,15.09,2025,2025-05-17 06:06:29,-1322.0,-1054.0,-19.0,5318.0,5420.0,110.0,5,3,2,12,500.9056,0.229786,658.6085,408.8349,29,0.9608,11,7,0.3644,0.2319,1,8597,284.8261,0.257619,8.1171,1149.0,1.0,0.0,0.0,LCK,complete,1811,0
Andil,DRX,sup,15.09,2025,2025-05-17 06:06:29,-439.0,180.0,1.0,3323.0,3050.0,17.0,0,3,8,12,169.5638,0.0777859,385.577,298.5091,86,2.8493,50,8,1.6565,0.265,15,2639,87.4324,0.0790799,0.9277,0.0,0.0,1.0,0.0,LCK,complete,1811,0
Kingen,Nongshim RedForce,top,15.09,2025,2025-05-17 06:06:29,-147.0,479.0,9.0,5635.0,7849.0,134.0,3,1,7,17,901.9547,0.303589,560.8724,590.392,43,1.4246,13,9,0.4307,0.2982,7,9160,303.4787,0.213884,9.0447,6182.0,0.0,0.0,0.0,LCK,complete,1811,1
GIDEON,Nongshim RedForce,jng,15.09,2025,2025-05-17 06:06:29,-21.0,557.0,17.0,4965.0,5332.0,96.0,4,4,7,17,370.6019,0.124741,916.0353,724.1082,51,1.6897,15,12,0.497,0.3976,11,7053,233.672,0.164686,5.7316,716.0,0.0,0.0,0.0,LCK,complete,1811,1
Calix,Nongshim RedForce,mid,15.09,2025,2025-05-17 06:06:29,719.0,1166.0,13.0,5937.0,7975.0,152.0,2,1,9,17,636.2452,0.214153,583.8984,615.1408,35,1.1596,14,7,0.4638,0.2319,9,10867,360.0331,0.253742,10.5687,5727.0,0.0,0.0,0.0,LCK,complete,1811,1
Jiwoo,Nongshim RedForce,bot,15.09,2025,2025-05-17 06:06:29,1322.0,1054.0,19.0,6640.0,6474.0,129.0,4,1,5,17,572.5345,0.192709,318.8183,294.4009,43,1.4246,18,5,0.5964,0.1657,7,11180,370.4031,0.261051,8.1833,5840.0,0.0,0.0,0.0,LCK,complete,1811,1
Lehends,Nongshim RedForce,sup,15.09,2025,2025-05-17 06:06:29,439.0,-180.0,-1.0,3762.0,2870.0,16.0,4,5,4,17,489.6411,0.164808,471.4191,195.4721,102,3.3793,58,14,1.9216,0.4638,16,4567,151.3087,0.106638,1.0271,507.0,0.0,0.0,1.0,LCK,complete,1811,1
Rich,DRX,top,15.09,2025,2025-05-17 06:58:31,-702.0,-735.0,-1.0,5645.0,6837.0,119.0,5,5,7,26,822.7223,0.235193,799.8911,718.8385,37,1.343,12,6,0.4356,0.2178,3,8394,304.6824,0.206642,7.3321,7181.0,0.0,0.0,1.0,LCK,complete,1653,1
Sponge,DRX,jng,15.09,2025,2025-05-17 06:58:31,-122.0,-489.0,-8.0,5282.0,5731.0,105.0,5,1,12,26,539.1289,0.154122,1130.2359,1375.4628,39,1.4156,8,9,0.2904,0.3267,6,8143,295.5717,0.200463,6.9328,3802.0,0.0,0.0,0.0,LCK,complete,1653,1
Ucal,DRX,mid,15.09,2025,2025-05-17 06:58:31,-276.0,54.0,18.0,5024.0,7554.0,144.0,9,1,8,26,1054.265,0.301384,569.5463,805.0091,32,1.1615,12,6,0.4356,0.2178,5,10291,373.539,0.25334,9.147,4206.0,0.0,0.0,0.0,LCK,complete,1653,1
LazyFeel,DRX,bot,15.09,2025,2025-05-17 06:58:31,-1233.0,-1204.0,-37.0,4767.0,5400.0,113.0,7,2,10,26,830.1996,0.23733,698.1125,395.5717,36,1.3067,10,10,0.363,0.363,1,9630,349.5463,0.237068,8.3848,4374.0,0.0,0.0,0.0,LCK,complete,1653,1
Andil,DRX,sup,15.09,2025,2025-05-17 06:58:31,-1443.0,-1637.0,-14.0,3509.0,3293.0,22.0,0,5,18,26,251.7604,0.0719711,717.7858,713.7568,88,3.1942,42,8,1.5245,0.2904,12,4163,151.1071,0.102487,1.1615,617.0,0.0,0.0,0.0,LCK,complete,1653,1
Kingen,Nongshim RedForce,top,15.09,2025,2025-05-17 06:58:31,702.0,735.0,1.0,6347.0,7572.0,120.0,2,7,5,14,724.1379,0.256625,995.971,920.5082,29,1.0526,8,3,0.2904,0.1089,5,7185,260.7985,0.226099,6.8603,6468.0,1.0,0.0,0.0,LCK,complete,1653,0
GIDEON,Nongshim RedForce,jng,15.09,2025,2025-05-17 06:58:31,122.0,489.0,8.0,5404.0,6220.0,113.0,1,5,5,14,501.0889,0.177579,1293.1397,881.6697,35,1.2704,11,4,0.3993,0.1452,9,5502,199.7096,0.17314,6.2432,0.0,0.0,0.0,0.0,LCK,complete,1653,0
Calix,Nongshim RedForce,mid,15.09,2025,2025-05-17 06:58:31,276.0,-54.0,-18.0,5300.0,7500.0,126.0,2,2,1,14,375.0998,0.13293,973.7568,755.7895,30,1.0889,9,5,0.3267,0.1815,7,6168,223.8838,0.194097,8.0944,2037.0,0.0,0.0,0.0,LCK,complete,1653,0
Jiwoo,Nongshim RedForce,bot,15.09,2025,2025-05-17 06:58:31,1233.0,1204.0,37.0,6000.0,6604.0,150.0,3,5,2,14,913.7931,0.323836,639.8185,362.4682,24,0.8711,12,6,0.4356,0.2178,3,8167,296.4428,0.256999,9.5463,1657.0,0.0,0.0,0.0,LCK,complete,1653,0
Lehends,Nongshim RedForce,sup,15.09,2025,2025-05-17 06:58:31,1443.0,1637.0,14.0,4952.0,4930.0,36.0,6,7,4,14,307.6588,0.10903,754.4102,1146.461,97,3.5209,53,11,1.9238,0.3993,17,4756,172.6316,0.149666,1.5971,595.0,0.0,0.0,0.0,LCK,complete,1653,0
Kingen,Nongshim RedForce,top,15.09,2025,2025-05-17 07:47:44,-394.0,-401.0,5.0,4810.0,6837.0,132.0,6,2,6,17,835.3526,0.293694,599.471,730.6549,20,0.7557,9,1,0.3401,0.0378,8,7467,282.1285,0.213033,7.5945,2897.0,0.0,0.0,0.0,LCK,complete,1588,1
GIDEON,Nongshim RedForce,jng,15.09,2025,2025-05-17 07:47:44,796.0,1158.0,32.0,5610.0,6767.0,128.0,7,2,5,17,405.5668,0.14259,1106.2972,635.1008,50,1.8892,12,11,0.4534,0.4156,11,8039,303.7406,0.229352,7.5567,3843.0,0.0,1.0,0.0,LCK,complete,1588,1
Calix,Nongshim RedForce,mid,15.09,2025,2025-05-17 07:47:44,697.0,782.0,27.0,5463.0,7789.0,149.0,1,2,10,17,458.8035,0.161307,532.7834,345.4156,43,1.6247,17,11,0.6423,0.4156,8,7827,295.7305,0.223304,9.597,8847.0,0.0,1.0,0.0,LCK,complete,1588,1
Jiwoo,Nongshim RedForce,bot,15.09,2025,2025-05-17 07:47:44,602.0,-157.0,-4.0,5699.0,6355.0,135.0,3,2,10,17,910.4282,0.320089,506.1839,452.5693,29,1.0957,14,6,0.529,0.2267,5,8748,330.529,0.24958,9.5592,6166.0,1.0,0.0,0.0,LCK,complete,1588,1
Lehends,Nongshim RedForce,sup,15.09,2025,2025-05-17 07:47:44,67.0,-251.0,-2.0,3349.0,2932.0,17.0,0,2,12,17,234.1436,0.0823204,581.1839,676.9647,89,3.3627,44,9,1.6625,0.3401,13,2970,112.2166,0.0847317,0.9446,1358.0,0.0,1.0,0.0,LCK,complete,1588,1
Rich,DRX,top,15.09,2025,2025-05-17 07:47:44,394.0,401.0,-5.0,5204.0,7238.0,127.0,6,1,1,10,740.8942,0.351359,488.0856,231.1587,30,1.1335,11,5,0.4156,0.1889,3,7938,299.9244,0.31489,8.3123,4638.0,0.0,0.0,0.0,LCK,complete,1588,0
Sponge,DRX,jng,15.09,2025,2025-05-17 07:47:44,-796.0,-1158.0,-32.0,4814.0,5609.0,96.0,4,4,2,10,307.7456,0.145944,1256.335,1341.272,43,1.6247,10,10,0.3778,0.3778,9,5371,202.9345,0.213059,5.5542,0.0,0.0,0.0,1.0,LCK,complete,1588,0
Ucal,DRX,mid,15.09,2025,2025-05-17 07:47:44,-697.0,-782.0,-27.0,4766.0,7007.0,122.0,0,6,6,10,425.932,0.201993,688.073,476.0705,22,0.8312,12,1,0.4534,0.0378,5,4451,168.1738,0.176563,6.9521,771.0,0.0,0.0,0.0,LCK,complete,1588,0
LazyFeel,DRX,bot,15.09,2025,2025-05-17 07:47:44,-602.0,157.0,4.0,5097.0,6512.0,139.0,0,5,7,10,430.5416,0.204179,681.7632,359.2065,25,0.9446,13,7,0.4912,0.2645,4,5147,194.471,0.204173,7.67,1104.0,0.0,0.0,0.0,LCK,complete,1588,0
Andil,DRX,sup,15.09,2025,2025-05-17 07:47:44,-67.0,251.0,2.0,3282.0,3183.0,19.0,0,1,7,10,203.539,0.0965256,568.5264,648.9673,83,3.136,49,7,1.8514,0.2645,11,2302,86.9773,0.091314,0.869,0.0,0.0,0.0,0.0,LCK,complete,1588,0
PerfecT,KT Rolster,top,15.09,2025,2025-05-17 09:01:31,551.0,527.0,13.0,5062.0,7882.0,133.0,1,2,7,17,568.5326,0.249036,459.2609,859.7935,28,0.913,16,2,0.5217,0.0652,9,7103,231.6196,0.16289,8.2174,878.0,0.0,0.0,0.0,LCK,complete,1840,1
Cuzz,KT Rolster,jng,15.09,2025,2025-05-17 09:01:31,436.0,-282.0,-4.0,5274.0,5938.0,112.0,5,0,11,17,387.4239,0.169704,747.2609,768.5543,50,1.6304,11,9,0.3587,0.2935,9,9068,295.6957,0.207953,7.6957,3808.0,0.0,1.0,0.0,LCK,complete,1840,1
Bdd,KT Rolster,mid,15.09,2025,2025-05-17 09:01:31,297.0,208.0,13.0,5475.0,7910.0,155.0,3,2,13,17,695.8696,0.304814,285.6196,257.4457,21,0.6848,16,4,0.5217,0.1304,4,10308,336.1304,0.23639,10.1739,7396.0,0.0,1.0,0.0,LCK,complete,1840,1
deokdam,KT Rolster,bot,15.09,2025,2025-05-17 09:01:31,725.0,554.0,1.0,5996.0,6422.0,141.0,8,0,7,17,503.8043,0.220683,224.0217,166.1739,37,1.2065,15,9,0.4891,0.2935,4,12315,401.5761,0.282417,10.4022,10969.0,1.0,0.0,0.0,LCK,complete,1840,1
Peter,KT Rolster,sup,15.09,2025,2025-05-17 09:01:31,43.0,76.0,5.0,3563.0,3295.0,26.0,0,1,17,17,127.3043,0.0557635,359.1196,573.8804,135,4.4022,62,28,2.0217,0.913,15,4812,156.913,0.11035,1.5,3135.0,0.0,1.0,0.0,LCK,complete,1840,1
