playername,teamname,position,patch,year,date,golddiffat15,xpdiffat15,csdiffat15,goldat15,xpat15,csat15,kills,deaths,assists,teamkills,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,visionscore,vspm,wardsplaced,wardskilled,wpm,wcpm,controlwardsbought,earnedgold,earned gpm,earnedgoldshare,cspm,damagetotowers,firstbloodkill,firstbloodassist,firstbloodvictim,league,datacompleteness,gamelength,result
Diable,BNK FEARX,bot,16.03,2026,2026-02-21 08:08:52,331.0,441.0,3.0,6677.0,6668.0,162.0,2,4,10,13,576.7996,0.237007,687.1354,435.362,29,0.9129,14,6,0.4407,0.1889,4,9638,303.3998,0.250558,9.9161,1703.0,1.0,0.0,0.0,LCK,complete,1906,0
Kellin,BNK FEARX,sup,16.03,2026,2026-02-21 08:08:52,46.0,-280.0,4.0,3426.0,3229.0,22.0,0,2,8,13,201.8153,0.0829259,462.7177,372.7492,143,4.5016,66,16,2.0776,0.5037,19,3278,103.1899,0.0852205,1.1018,234.0,0.0,1.0,0.0,LCK,complete,1906,0
Kiin,Gen.G,top,16.03,2026,2026-02-21 09:07:41,803.0,308.0,33.0,5492.0,8972.0,158.0,5,1,10,19,1056.5541,0.277797,1042.1351,1252.5521,62,1.8471,20,4,0.5958,0.1192,5,11962,356.3654,0.242411,9.6822,20754.0,0.0,0.0,0.0,LCK,complete,2014,1
Canyon,Gen.G,jng,16.03,2026,2026-02-21 09:07:41,-590.0,137.0,13.0,5110.0,6552.0,120.0,4,2,6,19,538.3317,0.141542,1061.7378,1147.4181,59,1.7577,15,13,0.4469,0.3873,12,9778,291.3009,0.198152,7.716,4068.0,0.0,0.0,0.0,LCK,complete,2014,1
Chovy,Gen.G,mid,16.03,2026,2026-02-21 09:07:41,-144.0,-511.0,-2.0,5306.0,7924.0,152.0,5,3,5,19,1013.4161,0.266455,654.6673,482.3535,67,1.996,20,17,0.5958,0.5065,5,10133,301.8769,0.205346,8.6395,7027.0,0.0,0.0,0.0,LCK,complete,2014,1
Ruler,Gen.G,bot,16.03,2026,2026-02-21 09:07:41,601.0,770.0,37.0,5840.0,5445.0,159.0,4,4,7,19,864.6971,0.227353,716.3357,473.2671,66,1.9662,14,14,0.4171,0.4171,6,12376,368.6991,0.250801,10.2185,11523.0,0.0,0.0,0.0,LCK,complete,2014,1
Duro,Gen.G,sup,16.03,2026,2026-02-21 09:07:41,-25.0,362.0,-9.0,3455.0,4613.0,10.0,1,2,12,19,330.3277,0.0868523,375.5511,276.7329,110,3.2771,51,8,1.5194,0.2383,5,5097,151.8471,0.103289,0.8044,1304.0,0.0,0.0,1.0,LCK,complete,2014,1
Clear,BNK FEARX,top,16.03,2026,2026-02-21 09:07:41,-803.0,-308.0,-33.0,4689.0,8664.0,125.0,3,2,4,12,647.8153,0.225222,1154.717,2627.0109,42,1.2512,18,8,0.5362,0.2383,5,7952,236.9017,0.215554,8.2522,3212.0,0.0,0.0,0.0,LCK,complete,2014,0
Raptor,BNK FEARX,jng,16.03,2026,2026-02-21 09:07:41,590.0,-137.0,-13.0,5700.0,6415.0,107.0,3,6,6,12,584.7468,0.203296,1272.006,952.4628,48,1.43,10,10,0.2979,0.2979,9,7269,216.5541,0.19704,5.7795,1412.0,1.0,0.0,0.0,LCK,complete,2014,0
VicLa,BNK FEARX,mid,16.03,2026,2026-02-21 09:07:41,144.0,511.0,2.0,5450.0,8435.0,154.0,4,3,7,12,859.8709,0.298947,944.6574,546.5541,33,0.9831,6,9,0.1787,0.2681,3,9601,286.0278,0.260254,9.3843,5369.0,0.0,1.0,0.0,LCK,complete,2014,0
Diable,BNK FEARX,bot,16.03,2026,2026-02-21 09:07:41,-601.0,-770.0,-37.0,5239.0,4675.0,122.0,2,5,4,12,645.7895,0.224518,773.3267,642.9295,59,1.7577,17,16,0.5065,0.4767,5,8701,259.2155,0.235858,9.2949,0.0,0.0,1.0,0.0,LCK,complete,2014,0
Kellin,BNK FEARX,sup,16.03,2026,2026-02-21 09:07:41,25.0,-362.0,9.0,3480.0,4251.0,19.0,0,3,10,12,138.1132,0.0480171,458.1927,230.0199,104,3.0983,64,8,1.9067,0.2383,10,3368,100.3376,0.0912936,0.7448,0.0,0.0,1.0,0.0,LCK,complete,2014,0
Kiin,Gen.G,top,16.03,2026,2026-02-21 10:03:38,1158.0,625.0,16.0,6073.0,9378.0,156.0,1,4,2,5,635.2242,0.224342,963.5294,999.802,38,1.3279,12,3,0.4193,0.1048,2,7475,261.2114,0.225077,8.9109,11022.0,0.0,0.0,0.0,LCK,complete,1717,0
Canyon,Gen.G,jng,16.03,2026,2026-02-21 10:03:38,313.0,501.0,13.0,5061.0,6165.0,118.0,0,4,3,5,566.1386,0.199943,1200.3145,939.6273,62,2.1666,14,13,0.4892,0.4543,12,6317,220.7455,0.190208,7.5131,0.0,0.0,0.0,0.0,LCK,complete,1717,0
Chovy,Gen.G,mid,16.03,2026,2026-02-21 10:03:38,162.0,829.0,24.0,6111.0,8838.0,170.0,2,5,1,5,902.7956,0.31884,575.8183,359.6506,28,0.9785,13,2,0.4543,0.0699,5,7089,247.7228,0.213454,9.505,4826.0,1.0,0.0,0.0,LCK,complete,1717,0
Ruler,Gen.G,bot,16.03,2026,2026-02-21 10:03:38,-284.0,5.0,-21.0,5935.0,5580.0,139.0,1,1,2,5,521.4444,0.184159,694.3856,494.6069,45,1.5725,8,18,0.2796,0.629,5,9285,324.4613,0.279579,10.7979,897.0,0.0,0.0,0.0,LCK,complete,1717,0
Duro,Gen.G,sup,16.03,2026,2026-02-21 10:03:38,-722.0,-411.0,-3.0,3374.0,3920.0,14.0,1,3,2,5,205.894,0.0727156,466.7909,291.2988,94,3.2848,43,10,1.5026,0.3494,12,3045,106.4065,0.0916819,0.7688,0.0,0.0,0.0,0.0,LCK,complete,1717,0
Clear,BNK FEARX,top,16.03,2026,2026-02-21 10:03:38,-1158.0,-625.0,-16.0,4915.0,8753.0,140.0,5,1,7,17,665.1718,0.204719,821.1299,800.9319,41,1.4327,13,5,0.4543,0.1747,2,8958,313.0344,0.202441,9.1904,7996.0,0.0,0.0,0.0,LCK,complete,1717,1
Raptor,BNK FEARX,jng,16.03,2026,2026-02-21 10:03:38,-313.0,-501.0,-13.0,4748.0,5664.0,105.0,5,1,6,17,663.9138,0.204332,1350.926,1048.5149,37,1.293,10,8,0.3494,0.2796,8,8006,279.767,0.180926,6.2551,1312.0,0.0,0.0,0.0,LCK,complete,1717,1
VicLa,BNK FEARX,mid,16.03,2026,2026-02-21 10:03:38,-162.0,-829.0,-24.0,5949.0,8009.0,146.0,4,1,8,17,670.8678,0.206472,763.4013,664.1934,30,1.0483,13,5,0.4543,0.1747,4,11585,404.834,0.26181,10.0291,18370.0,0.0,0.0,1.0,LCK,complete,1717,1
Diable,BNK FEARX,bot,16.03,2026,2026-02-21 10:03:38,284.0,-5.0,21.0,6219.0,5575.0,160.0,3,2,11,17,932.9528,0.287134,657.0297,470.7047,36,1.258,15,6,0.5242,0.2097,6,10848,379.0798,0.245154,10.0291,11768.0,0.0,0.0,0.0,LCK,complete,1717,1
Kellin,BNK FEARX,sup,16.03,2026,2026-02-21 10:03:38,722.0,411.0,3.0,4096.0,4331.0,17.0,0,0,13,17,316.2842,0.0973425,291.5084,181.922,119,4.1584,50,16,1.7472,0.5591,9,4853,169.5865,0.109669,0.9435,1694.0,0.0,0.0,0.0,LCK,complete,1717,1
Kiin,Gen.G,top,16.03,2026,2026-02-21 10:56:33,1957.0,953.0,25.0,6375.0,9091.0,145.0,1,2,12,22,680.5161,0.207287,1191.828,822.6237,35,1.5054,10,3,0.4301,0.129,4,6881,295.957,0.179084,9.0323,5969.0,0.0,0.0,0.0,LCK,complete,1395,1
Canyon,Gen.G,jng,16.03,2026,2026-02-21 10:56:33,2441.0,1618.0,20.0,7383.0,7701.0,132.0,7,0,10,22,582.6667,0.177482,827.0968,588.9032,40,1.7204,9,9,0.3871,0.3871,9,9292,399.6559,0.241836,8.4301,4353.0,1.0,0.0,0.0,LCK,complete,1395,1
Chovy,Gen.G,mid,16.03,2026,2026-02-21 10:56:33,1142.0,901.0,11.0,6313.0,8466.0,155.0,6,0,9,22,632.8602,0.192771,380.9462,160.8172,21,0.9032,11,4,0.4731,0.172,3,7158,307.871,0.186294,8.8172,6570.0,0.0,0.0,0.0,LCK,complete,1395,1
Ruler,Gen.G,bot,16.03,2026,2026-02-21 10:56:33,2618.0,923.0,23.0,7650.0,6087.0,155.0,8,0,9,22,1234.2366,0.375951,496.5591,203.7419,24,1.0323,9,6,0.3871,0.2581,4,11977,515.1398,0.31172,10.0645,23239.0,0.0,1.0,0.0,LCK,complete,1395,1
Duro,Gen.G,sup,16.03,2026,2026-02-21 10:56:33,183.0,456.0,-2.0,3496.0,4147.0,21.0,0,2,9,22,152.6882,0.0465092,487.6559,683.871,72,3.0968,35,5,1.5054,0.2151,8,3115,133.9785,0.081065,1.0753,1412.0,0.0,1.0,0.0,LCK,complete,1395,1
Clear,BNK FEARX,top,16.03,2026,2026-02-21 10:56:33,-1957.0,-953.0,-25.0,4418.0,8138.0,120.0,0,5,2,4,454.6667,0.232003,1164.129,978.8817,18,0.7742,9,0,0.3871,0.0,0,3133,134.7527,0.155472,6.6667,0.0,0.0,0.0,0.0,LCK,complete,1395,0
Raptor,BNK FEARX,jng,16.03,2026,2026-02-21 10:56:33,-2441.0,-1618.0,-20.0,4942.0,6083.0,112.0,0,5,4,4,319.871,0.163221,846.4516,884.086,35,1.5054,7,7,0.3011,0.3011,6,4335,186.4516,0.215127,6.7957,0.0,0.0,0.0,0.0,LCK,complete,1395,0
VicLa,BNK FEARX,mid,16.03,2026,2026-02-21 10:56:33,-1142.0,-901.0,-11.0,5171.0,7565.0,144.0,0,5,4,4,436.172,0.222566,625.0323,249.4194,20,0.8602,12,1,0.5161,0.043,7,4530,194.8387,0.224805,8.5161,4783.0,0.0,0.0,0.0,LCK,complete,1395,0
Diable,BNK FEARX,bot,16.03,2026,2026-02-21 10:56:33,-2618.0,-923.0,-23.0,5032.0,5164.0,132.0,4,4,0,4,637.0323,0.325059,651.3548,322.2796,16,0.6882,6,6,0.2581,0.2581,0,6188,266.1505,0.307092,8.086,0.0,0.0,0.0,1.0,LCK,complete,1395,0
Kellin,BNK FEARX,sup,16.03,2026,2026-02-21 10:56:33,-183.0,-456.0,2.0,3313.0,3691.0,23.0,0,3,3,4,112.0,0.0571504,475.4839,235.6989,78,3.3548,40,5,1.7204,0.2151,14,1965,84.5161,0.0975036,1.1183,0.0,0.0,0.0,0.0,LCK,complete,1395,0
Siwoo,Dplus Kia,top,16.03,2026,2026-02-22 08:08:41,-224.0,217.0,-1.0,5067.0,8774.0,137.0,4,4,3,13,519.4564,0.186668,1051.9027,2203.6624,40,1.1445,10,7,0.2861,0.2003,3,8948,256.0229,0.210398,7.9828,6728.0,0.0,0.0,0.0,LCK,complete,2097,0
Lucid,Dplus Kia,jng,16.03,2026,2026-02-22 08:08:41,-518.0,124.0,-4.0,5515.0,6953.0,118.0,3,2,6,13,494.6495,0.177754,1058.9413,1310.4435,72,2.0601,17,17,0.4864,0.4864,17,7564,216.4235,0.177854,6.0372,0.0,0.0,0.0,0.0,LCK,complete,2097,0
ShowMaker,Dplus Kia,mid,16.03,2026,2026-02-22 08:08:41,920.0,272.0,15.0,5760.0,7670.0,145.0,2,4,8,13,832.7039,0.299235,816.7096,555.0215,55,1.5737,18,10,0.515,0.2861,5,9089,260.0572,0.213714,9.0701,6259.0,0.0,0.0,0.0,LCK,complete,2097,0
Smash,Dplus Kia,bot,16.03,2026,2026-02-22 08:08:41,-374.0,-188.0,-2.0,6230.0,5673.0,155.0,4,5,5,13,662.9471,0.238232,689.4707,449.0987,74,2.1173,14,22,0.4006,0.6295,7,12866,368.1259,0.302529,11.2446,4308.0,1.0,0.0,0.0,LCK,complete,2097,0
Career,Dplus Kia,sup,16.03,2026,2026-02-22 08:08:41,-84.0,-310.0,12.0,3930.0,5141.0,31.0,0,5,9,13,273.0186,0.0981102,633.5908,418.8269,102,2.9185,49,7,1.402,0.2003,4,4062,116.2232,0.0955054,1.0873,825.0,0.0,1.0,0.0,LCK,complete,2097,0
Doran,T1,top,16.03,2026,2026-02-22 08:08:41,224.0,-217.0,1.0,5291.0,8557.0,138.0,3,4,8,20,780.0858,0.213607,653.9056,874.2489,36,1.03,19,1,0.5436,0.0286,5,8058,230.5579,0.159946,7.525,2159.0,0.0,0.0,0.0,LCK,complete,2097,1
Oner,T1,jng,16.03,2026,2026-02-22 08:08:41,518.0,-124.0,4.0,6033.0,6829.0,122.0,4,1,10,20,657.8827,0.180145,1442.5465,1046.6667,87,2.4893,13,26,0.372,0.7439,10,10752,307.6395,0.213423,7.8684,5876.0,0.0,0.0,0.0,LCK,complete,2097,1
Faker,T1,mid,16.03,2026,2026-02-22 08:08:41,-920.0,-272.0,-15.0,4840.0,7398.0,130.0,2,3,5,20,406.5522,0.111324,689.8999,550.8155,58,1.6595,17,9,0.4864,0.2575,6,10674,305.4077,0.211875,9.6423,16844.0,0.0,0.0,0.0,LCK,complete,2097,1
Peyz,T1,bot,16.03,2026,2026-02-22 08:08:41,374.0,188.0,2.0,6604.0,5861.0,157.0,10,4,7,20,1464.1488,0.400921,887.3247,558.1402,71,2.0315,17,23,0.4864,0.6581,5,14959,428.0114,0.296934,10.4149,14090.0,0.0,0.0,0.0,LCK,complete,2097,1
Keria,T1,sup,16.03,2026,2026-02-22 08:08:41,84.0,310.0,-12.0,4014.0,5451.0,19.0,1,1,16,20,343.2904,0.0940017,190.3863,87.6395,96,2.7468,58,2,1.6595,0.0572,10,5936,169.8426,0.117823,0.5722,1683.0,0.0,0.0,1.0,LCK,complete,2097,1
Siwoo,Dplus Kia,top,16.03,2026,2026-02-22 09:08:21,252.0,1107.0,-2.0,5622.0,9395.0,147.0,1,3,2,7,373.6927,0.188145,1390.2523,2016.5711,37,1.2729,12,5,0.4128,0.172,7,7253,249.5298,0.237013,9.0826,6913.0,0.0,0.0,0.0,LCK,complete,1744,0
Lucid,Dplus Kia,jng,16.03,2026,2026-02-22 09:08:21,436.0,168.0,-14.0,6426.0,7081.0,113.0,6,7,1,7,422.6491,0.212794,1024.3349,909.9083,55,1.8922,20,11,0.6881,0.3784,10,7264,249.9083,0.237372,6.1583,0.0,1.0,0.0,0.0,LCK,complete,1744,0
ShowMaker,Dplus Kia,mid,16.03,2026,2026-02-22 09:08:21,-812.0,-924.0,-12.0,5234.0,7395.0,137.0,0,6,4,7,467.7179,0.235485,942.4885,672.5229,40,1.3761,16,4,0.5505,0.1376,8,5782,198.922,0.188941,7.9472,3664.0,0.0,0.0,0.0,LCK,complete,1744,0
Smash,Dplus Kia,bot,16.03,2026,2026-02-22 09:08:21,-73.0,1008.0,-1.0,5851.0,7081.0,157.0,0,3,2,7,581.3188,0.29268,645.3096,294.0482,39,1.3417,10,10,0.344,0.344,5,7737,266.1812,0.25283,10.8716,3886.0,0.0,1.0,0.0,LCK,complete,1744,0
Career,Dplus Kia,sup,16.03,2026,2026-02-22 09:08:21,-301.0,-1489.0,-9.0,3488.0,2770.0,17.0,0,6,2,7,140.8142,0.0708966,712.2592,546.7087,112,3.8532,53,11,1.8234,0.3784,12,2566,88.2798,0.0838439,0.8257,0.0,0.0,1.0,0.0,LCK,complete,1744,0
Doran,T1,top,16.03,2026,2026-02-22 09:08:21,-252.0,-1107.0,2.0,5370.0,8288.0,149.0,8,4,9,24,1169.8968,0.30114,743.3257,758.0849,41,1.4106,13,9,0.4472,0.3096,2,10249,352.6032,0.223974,8.9794,11441.0,0.0,0.0,0.0,LCK,complete,1744,1
Oner,T1,jng,16.03,2026,2026-02-22 09:08:21,-436.0,-168.0,14.0,5990.0,6913.0,127.0,8,0,8,24,706.2385,0.181791,943.6927,815.883,65,2.2362,9,13,0.3096,0.4472,7,9586,329.7936,0.209485,7.3968,2776.0,0.0,0.0,0.0,LCK,complete,1744,1
Faker,T1,mid,16.03,2026,2026-02-22 09:08:21,812.0,924.0,12.0,6046.0,8319.0,149.0,4,2,10,24,904.8853,0.232924,564.7362,392.6147,41,1.4106,14,5,0.4817,0.172,4,10336,355.5963,0.225875,9.633,10964.0,0.0,0.0,0.0,LCK,complete,1744,1
Peyz,T1,bot,16.03,2026,2026-02-22 09:08:21,73.0,-1008.0,1.0,5924.0,6073.0,158.0,3,0,9,24,814.4725,0.209651,424.8165,315.1032,44,1.5138,15,14,0.5161,0.4817,4,10500,361.2385,0.229459,10.4931,10749.0,0.0,0.0,0.0,LCK,complete,1744,1
Keria,T1,sup,16.03,2026,2026-02-22 09:08:21,301.0,1489.0,9.0,3789.0,4259.0,26.0,1,1,18,24,289.4037,0.0744946,335.5046,199.7133,114,3.922,59,10,2.0298,0.344,14,5089,175.0803,0.111207,1.2729,1808.0,0.0,0.0,1.0,LCK,complete,1744,1
Doran,T1,top,16.03,2026,2026-02-22 10:01:38,1370.0,1532.0,12.0,6267.0,9596.0,146.0,3,3,2,9,606.2271,0.255862,1118.0519,1456.6142,47,1.1995,11,8,0.2807,0.2042,6,10237,261.259,0.211054,8.5496,8984.0,1.0,0.0,0.0,LCK,complete,2351,0
Oner,T1,jng,16.03,2026,2026-02-22 10:01:38,33.0,-349.0,-4.0,5909.0,6382.0,115.0,2,3,1,9,548.7537,0.231605,786.3547,452.8201,80,2.0417,8,22,0.2042,0.5615,6,10644,271.6461,0.219445,7.1969,0.0,0.0,0.0,0.0,LCK,complete,2351,0
Faker,T1,mid,16.03,2026,2026-02-22 10:01:38,-426.0,-651.0,-26.0,6071.0,7838.0,146.0,0,2,1,9,413.0583,0.174334,492.9392,414.4875,51,1.3016,15,8,0.3828,0.2042,5,10878,277.618,0.224269,8.9579,4984.0,0.0,1.0,0.0,LCK,complete,2351,0
Peyz,T1,bot,16.03,2026,2026-02-22 10:01:38,498.0,238.0,3.0,6532.0,5664.0,144.0,3,4,1,9,650.1489,0.2744,626.3888,603.3943,53,1.3526,18,19,0.4594,0.4849,6,12498,318.9621,0.257667,10.6168,7258.0,0.0,0.0,0.0,LCK,complete,2351,0
Keria,T1,sup,16.03,2026,2026-02-22 10:01:38,306.0,345.0,-5.0,4211.0,5094.0,13.0,1,3,5,9,151.1612,0.0637986,323.7091,176.4015,130,3.3177,76,4,1.9396,0.1021,14,4247,108.3879,0.087564,0.4083,703.0,0.0,0.0,0.0,LCK,complete,2351,0
Siwoo,Dplus Kia,top,16.03,2026,2026-02-22 10:01:38,-1370.0,-1532.0,-12.0,4897.0,8064.0,134.0,2,3,4,15,584.1259,0.222674,813.5091,1085.6657,43,1.0974,9,10,0.2297,0.2552,4,11752,299.9234,0.217996,10.0808,11569.0,0.0,0.0,1.0,LCK,complete,2351,1
Lucid,Dplus Kia,jng,16.03,2026,2026-02-22 10:01:38,-33.0,349.0,4.0,5876.0,6731.0,119.0,6,2,2,15,334.6831,0.127584,793.0923,1087.1459,82,2.0927,15,16,0.3828,0.4083,13,10699,273.0498,0.198464,7.0438,3092.0,0.0,0.0,0.0,LCK,complete,2351,1
ShowMaker,Dplus Kia,mid,16.03,2026,2026-02-22 10:01:38,426.0,651.0,26.0,6497.0,8489.0,172.0,4,0,6,15,650.0213,0.247794,569.9872,313.5772,52,1.3271,9,11,0.2297,0.2807,6,12632,322.382,0.23432,10.4381,15054.0,0.0,0.0,0.0,LCK,complete,2351,1
Smash,Dplus Kia,bot,16.03,2026,2026-02-22 10:01:38,-498.0,-238.0,-3.0,6034.0,5426.0,141.0,3,3,7,15,776.8864,0.296156,656.912,418.3411,72,1.8375,22,22,0.5615,0.5615,7,13952,356.0698,0.258805,10.5402,8277.0,0.0,0.0,0.0,LCK,complete,2351,1
Career,Dplus Kia,sup,16.03,2026,2026-02-22 10:01:38,-306.0,-345.0,5.0,3905.0,4749.0,18.0,0,1,14,15,277.516,0.105792,312.6329,113.2624,137,3.4964,70,8,1.7865,0.2042,7,4874,124.3896,0.0904153,0.638,1908.0,0.0,0.0,0.0,LCK,complete,2351,1
Siwoo,Dplus Kia,top,16.03,2026,2026-02-22 11:04:59,633.0,406.0,29.0,5241.0,8278.0,138.0,2,2,2,14,797.9439,0.270584,733.3104,739.4491,39,1.151,17,5,0.5017,0.1476,3,10551,311.392,0.228956,10.3591,10239.0,0.0,0.0,0.0,LCK,complete,2033,1
Lucid,Dplus Kia,jng,16.03,2026,2026-02-22 11:04:59,-419.0,1277.0,26.0,6261.0,8078.0,133.0,6,3,5,14,533.5366,0.180923,863.4038,729.4737,84,2.4791,13,21,0.3837,0.6198,13,10305,304.1318,0.223618,7.2602,3774.0,0.0,0.0,0.0,LCK,complete,2033,1
ShowMaker,Dplus Kia,mid,16.03,2026,2026-02-22 11:04:59,-878.0,-1044.0,-12.0,4774.0,6975.0,119.0,1,5,6,14,530.8214,0.180002,748.4506,388.9523,51,1.5052,24,6,0.7083,0.1771,11,6799,200.6591,0.147539,6.9651,4181.0,0.0,0.0,1.0,LCK,complete,2033,1
Smash,Dplus Kia,bot,16.03,2026,2026-02-22 11:04:59,-13.0,-666.0,-16.0,6161.0,6213.0,146.0,5,1,5,14,953.5957,0.323365,559.6262,242.243,51,1.5052,16,13,0.4722,0.3837,4,14458,426.6995,0.313737,11.9233,10729.0,0.0,0.0,0.0,LCK,complete,2033,1
Career,Dplus Kia,sup,16.03,2026,2026-02-22 11:04:59,-761.0,-411.0,2.0,3482.0,3292.0,23.0,0,3,7,14,133.0743,0.0451256,681.2494,666.2568,147,4.3384,76,11,2.243,0.3246,14,3970,117.1667,0.0861499,0.8854,0.0,0.0,0.0,0.0,LCK,complete,2033,1
Doran,T1,top,16.03,2026,2026-02-22 11:04:59,-633.0,-406.0,-29.0,4608.0,7872.0,109.0,1,3,6,14,586.6011,0.220533,985.7059,1265.696,39,1.151,11,8,0.3246,0.2361,6,6876,202.9316,0.174886,7.9685,2081.0,0.0,0.0,0.0,LCK,complete,2033,0
Oner,T1,jng,16.03,2026,2026-02-22 11:04:59,419.0,-1277.0,-26.0,6680.0,6801.0,107.0,8,2,2,14,545.4304,0.205055,997.9242,1002.7939,82,2.4201,13,20,0.3837,0.5903,10,9873,291.3822,0.251112,7.4078,2688.0,1.0,0.0,0.0,LCK,complete,2033,0
Faker,T1,mid,16.03,2026,2026-02-22 11:04:59,878.0,1044.0,12.0,5652.0,8019.0,131.0,1,5,8,14,488.9129,0.183807,966.5519,1344.4958,37,1.092,8,10,0.2361,0.2951,3,7657,225.9813,0.19475,8.0866,7026.0,0.0,1.0,0.0,LCK,complete,2033,0
Peyz,T1,bot,16.03,2026,2026-02-22 11:04:59,13.0,666.0,16.0,6174.0,6879.0,162.0,3,2,2,14,872.4643,0.328004,418.1702,253.0743,48,1.4166,17,10,0.5017,0.2951,7,10753,317.3537,0.273494,10.9788,3835.0,0.0,0.0,0.0,LCK,complete,2033,0
Keria,T1,sup,16.03,2026,2026-02-22 11:04:59,761.0,411.0,-2.0,4243.0,3703.0,21.0,1,2,5,14,166.5125,0.0626006,519.9902,661.8298,166,4.8992,79,21,2.3315,0.6198,16,4158,122.7152,0.105757,1.092,828.0,0.0,0.0,0.0,LCK,complete,2033,0
Siwoo,Dplus Kia,top,16.03,2026,2026-02-22 12:02:50,293.0,986.0,7.0,5452.0,8868.0,129.0,7,2,5,15,833.5658,0.349632,822.7258,855.6577,32,1.0143,10,5,0.317,0.1585,5,10792,342.0602,0.253329,9.065,16024.0,0.0,0.0,0.0,LCK,complete,1893,1
Lucid,Dplus Kia,jng,16.03,2026,2026-02-22 12:02:50,-355.0,28.0,-9.0,5369.0,6725.0,120.0,4,1,8,15,446.5927,0.18732,722.3138,673.4073,47,1.4897,9,5,0.2853,0.1585,8,8539,270.6498,0.200441,7.0681,527.0,0.0,0.0,0.0,LCK,complete,1893,1
ShowMaker,Dplus Kia,mid,16.03,2026,2026-02-22 12:02:50,-949.0,-747.0,-37.0,4355.0,7175.0,112.0,2,3,7,15,443.1062,0.185857,576.2282,415.4041,56,1.775,17,6,0.5388,0.1902,6,7762,246.0222,0.182202,8.1775,2647.0,0.0,0.0,1.0,LCK,complete,1893,1
Smash,Dplus Kia,bot,16.03,2026,2026-02-22 12:02:50,184.0,284.0,9.0,6033.0,6197.0,162.0,2,1,6,15,403.9937,0.169452,182.3138,381.775,57,1.8067,15,15,0.4754,0.4754,5,11168,353.9778,0.262156,11.2203,12136.0,0.0,0.0,0.0,LCK,complete,1893,1
Career,Dplus Kia,sup,16.03,2026,2026-02-22 12:02:50,25.0,-507.0,6.0,3498.0,4083.0,31.0,0,2,10,15,256.8621,0.107739,324.9445,173.5024,144,4.5642,57,23,1.8067,0.729,12,4340,137.5594,0.101872,1.5531,0.0,0.0,0.0,0.0,LCK,complete,1893,1
Doran,T1,top,16.03,2026,2026-02-22 12:02:50,-293.0,-986.0,-7.0,5159.0,7882.0,122.0,5,6,1,9,762.5357,0.396271,792.2662,521.5531,39,1.2361,12,5,0.3803,0.1585,7,8039,254.8019,0.232746,7.7655,1926.0,0.0,0.0,0.0,LCK,complete,1893,0
Oner,T1,jng,16.03,2026,2026-02-22 12:02:50,355.0,-28.0,9.0,5724.0,6697.0,129.0,1,2,3,9,201.3946,0.10466,759.0808,1053.9778,46,1.458,7,14,0.2219,0.4437,5,7019,222.4723,0.203214,7.5436,0.0,1.0,0.0,0.0,LCK,complete,1893,0
Faker,T1,mid,16.03,2026,2026-02-22 12:02:50,949.0,747.0,37.0,5304.0,7922.0,149.0,2,3,2,9,627.1632,0.325921,670.7448,462.599,55,1.7433,17,8,0.5388,0.2536,5,7698,243.9937,0.222873,8.8431,2782.0,0.0,1.0,0.0,LCK,complete,1893,0
Peyz,T1,bot,16.03,2026,2026-02-22 12:02:50,-184.0,-284.0,-9.0,5849.0,5913.0,153.0,0,2,4,9,226.6878,0.117804,463.1379,294.3899,28,0.8875,12,4,0.3803,0.1268,5,8556,271.1886,0.247715,10.2377,2758.0,0.0,0.0,0.0,LCK,complete,1893,0
Keria,T1,sup,16.03,2026,2026-02-22 12:02:50,-25.0,507.0,-6.0,3473.0,4590.0,25.0,1,2,4,9,106.4976,0.0553442,348.5895,336.8304,129,4.0887,76,13,2.4089,0.412,16,3228,102.3138,0.0934519,1.046,0.0,0.0,0.0,0.0,LCK,complete,1893,0
Siwoo,Dplus Kia,top,16.03,2026,2026-02-28 08:23:00,-1.0,239.0,-14.0,5682.0,9617.0,149.0,1,4,3,9,443.564,0.193925,1364.5329,2394.9827,27,0.9343,14,2,0.4844,0.0692,7,6151,212.8374,0.185204,8.8581,2758.0,0.0,0.0,0.0,LCK,complete,1734,0
Lucid,Dplus Kia,jng,16.03,2026,2026-02-28 08:23:00,-26.0,-972.0,-19.0,6345.0,6302.0,106.0,4,5,3,9,443.4602,0.193879,1083.0796,742.3875,60,2.0761,11,17,0.3806,0.5882,11,7485,258.9965,0.22537,6.0554,0.0,0.0,1.0,0.0,LCK,complete,1734,0
ShowMaker,Dplus Kia,mid,16.03,2026,2026-02-28 08:23:00,100.0,1115.0,9.0,5761.0,8504.0,148.0,3,2,3,9,599.2388,0.261985,509.7924,424.1176,29,1.0035,14,4,0.4844,0.1384,4,8897,307.8547,0.267885,10.7266,8590.0,1.0,0.0,0.0,LCK,complete,1734,0
Smash,Dplus Kia,bot,16.03,2026,2026-02-28 08:23:00,-757.0,-1401.0,-7.0,5572.0,5254.0,146.0,1,5,2,9,532.2145,0.232682,920.4498,526.0554,28,0.9689,10,6,0.346,0.2076,2,7554,261.3841,0.227448,9.481,1784.0,0.0,0.0,0.0,LCK,complete,1734,0
