playername,teamname,position,patch,year,date,golddiffat15,xpdiffat15,csdiffat15,goldat15,xpat15,csat15,kills,deaths,assists,teamkills,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,visionscore,vspm,wardsplaced,wardskilled,wpm,wcpm,controlwardsbought,earnedgold,earned gpm,earnedgoldshare,cspm,damagetotowers,firstbloodkill,firstbloodassist,firstbloodvictim,league,datacompleteness,gamelength,result
Aiming,KT Rolster,bot,13.05,2023,2023-04-08 09:03:49,-652.0,-611.0,2.0,5363.0,5675.0,148.0,1,1,1,6,472.452,0.317215,295.562,147.4316,28.0,0.9785,11.0,6.0,0.3844,0.2097,4.0,7592,265.2999,0.24792,9.6797,301.0,0.0,0.0,0.0,LCK,complete,1717,0
Lehends,KT Rolster,sup,13.05,2023,2023-04-08 09:03:49,-470.0,-137.0,-6.0,3105.0,3486.0,20.0,0,4,1,6,47.1753,0.0316745,311.2172,430.763,68.0,2.3762,51.0,8.0,1.7822,0.2796,17.0,2180,76.1794,0.0711824,1.258,0.0,0.0,0.0,1.0,LCK,complete,1717,0
Doran,Gen.G,top,13.05,2023,2023-04-08 09:03:49,813.0,1305.0,16.0,5170.0,8066.0,122.0,2,1,7,14,536.6453,0.325774,722.3762,543.3896,25.0,0.8736,9.0,5.0,0.3145,0.1747,4.0,6774,236.7152,0.182111,7.6529,2503.0,0.0,0.0,0.0,LCK,complete,1717,1
Peanut,Gen.G,jng,13.05,2023,2023-04-08 09:03:49,-1442.0,-943.0,-16.0,4311.0,5119.0,95.0,3,2,6,14,219.2079,0.133072,837.5189,677.1578,44.0,1.5376,7.0,10.0,0.2446,0.3494,5.0,6788,237.2044,0.182487,6.6395,3316.0,0.0,0.0,0.0,LCK,complete,1717,1
Chovy,Gen.G,mid,13.05,2023,2023-04-08 09:03:49,205.0,568.0,20.0,5917.0,8456.0,165.0,4,0,7,14,386.2434,0.234472,346.5812,254.3273,52.0,1.8171,14.0,5.0,0.4892,0.1747,5.0,9580,334.7699,0.25755,10.2388,5346.0,0.0,0.0,0.0,LCK,complete,1717,1
Peyz,Gen.G,bot,13.05,2023,2023-04-08 09:03:49,652.0,611.0,-2.0,6015.0,6286.0,146.0,5,1,6,14,409.7612,0.248748,418.0431,410.5649,41.0,1.4327,10.0,16.0,0.3494,0.5591,2.0,10327,360.8736,0.277633,11.1474,5876.0,1.0,0.0,0.0,LCK,complete,1717,1
Delight,Gen.G,sup,13.05,2023,2023-04-08 09:03:49,470.0,137.0,6.0,3575.0,3623.0,26.0,0,2,10,14,95.4339,0.0579338,308.8759,370.9377,98.0,3.4246,38.0,13.0,1.3279,0.4543,12.0,3728,130.2737,0.100219,1.3279,488.0,0.0,1.0,0.0,LCK,complete,1717,1
Zeus,T1,top,13.05,2023,2023-04-09 06:25:52,-94.0,-707.0,-8.0,4926.0,6386.0,108.0,1,6,4,6,509.6014,0.313095,536.3596,398.1311,57.0,1.5146,20.0,7.0,0.5314,0.186,7.0,10326,274.3844,0.267097,8.1842,6727.0,0.0,1.0,0.0,LCK,complete,2258,0
Oner,T1,jng,13.05,2023,2023-04-09 06:25:52,271.0,32.0,5.0,4902.0,5488.0,95.0,1,4,4,6,271.8866,0.167045,1081.116,1658.2905,83.0,2.2055,17.0,25.0,0.4517,0.6643,15.0,6205,164.8804,0.160502,4.5438,0.0,0.0,1.0,0.0,LCK,complete,2258,0
Faker,T1,mid,13.05,2023,2023-04-09 06:25:52,-54.0,-843.0,-7.0,5661.0,7839.0,151.0,3,4,2,6,429.9114,0.264134,529.0523,510.3189,40.0,1.0629,17.0,8.0,0.4517,0.2126,9.0,8974,238.4588,0.232126,8.5031,434.0,1.0,0.0,0.0,LCK,complete,2258,0
Gumayusi,T1,bot,13.05,2023,2023-04-09 06:25:52,165.0,-369.0,4.0,5393.0,5876.0,160.0,0,2,3,6,289.2383,0.177706,327.1833,504.6324,64.0,1.7006,18.0,18.0,0.4783,0.4783,6.0,10016,266.147,0.259079,10.4163,887.0,0.0,0.0,0.0,LCK,complete,2258,0
Keria,T1,sup,13.05,2023,2023-04-09 06:25:52,210.0,89.0,-3.0,3676.0,3985.0,26.0,1,6,3,6,126.9885,0.0780207,511.488,740.2214,109.0,2.8964,81.0,12.0,2.1523,0.3189,21.0,3139,83.4101,0.0811963,0.9566,0.0,0.0,0.0,0.0,LCK,complete,2258,0
Doran,Gen.G,top,13.05,2023,2023-04-09 06:25:52,94.0,707.0,8.0,5020.0,7093.0,116.0,1,0,11,22,637.2542,0.279533,814.5704,832.9584,51.0,1.3552,15.0,11.0,0.3986,0.2923,9.0,10228,271.7803,0.204286,8.1577,2490.0,0.0,0.0,0.0,LCK,complete,2258,1
Peanut,Gen.G,jng,13.05,2023,2023-04-09 06:25:52,-271.0,-32.0,-5.0,4631.0,5456.0,90.0,4,5,9,22,240.8503,0.10565,886.7405,1105.3764,64.0,1.7006,14.0,19.0,0.372,0.5049,13.0,8018,213.0558,0.160146,5.341,2452.0,0.0,0.0,1.0,LCK,complete,2258,1
Chovy,Gen.G,mid,13.05,2023,2023-04-09 06:25:52,54.0,843.0,7.0,5715.0,8682.0,158.0,3,1,12,22,539.8671,0.236814,387.8211,329.256,98.0,2.6041,34.0,17.0,0.9035,0.4517,6.0,10115,268.7777,0.202029,8.264,4191.0,0.0,0.0,0.0,LCK,complete,2258,1
Peyz,Gen.G,bot,13.05,2023,2023-04-09 06:25:52,-165.0,369.0,-4.0,5228.0,6245.0,156.0,14,0,3,22,685.9876,0.30091,274.4907,394.1453,56.0,1.488,16.0,16.0,0.4252,0.4252,6.0,16363,434.8007,0.326821,12.0106,10384.0,0.0,0.0,0.0,LCK,complete,2258,1
Delight,Gen.G,sup,13.05,2023,2023-04-09 06:25:52,-210.0,-89.0,3.0,3466.0,3896.0,29.0,0,0,17,22,175.7484,0.0770925,204.4996,438.1488,199.0,5.2879,78.0,40.0,2.0726,1.0629,19.0,5343,141.9752,0.106718,1.7006,845.0,0.0,0.0,0.0,LCK,complete,2258,1
Zeus,T1,top,13.05,2023,2023-04-09 07:28:38,713.0,42.0,23.0,5281.0,6717.0,120.0,1,7,7,9,594.2082,0.336137,632.1085,442.1797,45.0,1.2011,15.0,7.0,0.4004,0.1868,8.0,8162,217.847,0.217085,7.5534,3688.0,0.0,1.0,0.0,LCK,complete,2248,0
Oner,T1,jng,13.05,2023,2023-04-09 07:28:38,-205.0,-341.0,9.0,4949.0,5083.0,93.0,3,5,1,9,259.7242,0.146923,940.9698,748.4253,89.0,2.3754,12.0,22.0,0.3203,0.5872,12.0,7295,194.7064,0.194027,5.9253,169.0,1.0,0.0,0.0,LCK,complete,2248,0
Faker,T1,mid,13.05,2023,2023-04-09 07:28:38,-730.0,-264.0,5.0,5046.0,7819.0,148.0,1,4,3,9,158.7011,0.0897753,652.5267,1323.6566,36.0,0.9609,12.0,11.0,0.3203,0.2936,11.0,6195,165.347,0.164772,6.806,1316.0,0.0,0.0,0.0,LCK,complete,2248,0
Gumayusi,T1,bot,13.05,2023,2023-04-09 07:28:38,689.0,495.0,16.0,6202.0,5726.0,148.0,2,2,6,9,343.4786,0.194302,374.5463,473.3274,54.0,1.4413,14.0,17.0,0.3737,0.4537,6.0,11259,300.5071,0.299451,10.516,5313.0,0.0,1.0,0.0,LCK,complete,2248,0
Keria,T1,sup,13.05,2023,2023-04-09 07:28:38,740.0,-371.0,-22.0,4541.0,3634.0,5.0,2,1,7,9,411.6459,0.232863,297.5979,248.274,106.0,2.8292,84.0,11.0,2.242,0.2936,22.0,4687,125.0979,0.124666,1.2011,1119.0,0.0,1.0,0.0,LCK,complete,2248,0
Doran,Gen.G,top,13.05,2023,2023-04-09 07:28:38,-713.0,-42.0,-23.0,4568.0,6675.0,97.0,2,1,10,19,518.4342,0.250045,819.1815,649.1637,45.0,1.2011,19.0,9.0,0.5071,0.2402,14.0,8138,217.2064,0.168358,5.8185,3559.0,0.0,0.0,0.0,LCK,complete,2248,1
Peanut,Gen.G,jng,13.05,2023,2023-04-09 07:28:38,205.0,341.0,-9.0,5154.0,5424.0,84.0,1,4,6,19,145.4093,0.0701321,903.8434,683.6744,58.0,1.548,11.0,16.0,0.2936,0.427,9.0,7132,190.3559,0.147547,5.0979,1484.0,0.0,0.0,0.0,LCK,complete,2248,1
Chovy,Gen.G,mid,13.05,2023,2023-04-09 07:28:38,730.0,264.0,-5.0,5776.0,8083.0,143.0,4,2,7,19,542.2954,0.261554,327.8648,237.9181,86.0,2.2954,30.0,17.0,0.8007,0.4537,5.0,13218,352.7936,0.273446,9.048,7098.0,0.0,0.0,1.0,LCK,complete,2248,1
Peyz,Gen.G,bot,13.05,2023,2023-04-09 07:28:38,-689.0,-495.0,-16.0,5513.0,5231.0,132.0,10,2,4,19,719.8132,0.347172,323.8879,567.758,47.0,1.2544,16.0,10.0,0.427,0.2669,4.0,14666,391.4413,0.3034,10.6495,15560.0,0.0,0.0,0.0,LCK,complete,2248,1
Delight,Gen.G,sup,13.05,2023,2023-04-09 07:28:38,-740.0,371.0,22.0,3801.0,4005.0,27.0,2,0,14,19,147.411,0.0710976,234.2082,513.8968,124.0,3.3096,76.0,8.0,2.0285,0.2135,22.0,5184,138.363,0.107249,0.9875,683.0,0.0,0.0,0.0,LCK,complete,2248,1
Zeus,T1,top,13.05,2023,2023-04-09 08:31:30,-1078.0,-894.0,-28.0,4552.0,6230.0,104.0,0,2,8,12,329.2434,0.130434,756.1408,1245.5367,30.0,1.0557,8.0,4.0,0.2815,0.1408,3.0,4647,163.5308,0.140035,5.0674,1065.0,0.0,0.0,1.0,LCK,complete,1705,1
Oner,T1,jng,13.05,2023,2023-04-09 08:31:30,-32.0,-73.0,3.0,5253.0,5281.0,92.0,2,2,7,12,364.6804,0.144472,783.8006,943.1437,39.0,1.3724,9.0,8.0,0.3167,0.2815,7.0,7092,249.5718,0.213711,5.4545,5823.0,0.0,0.0,0.0,LCK,complete,1705,1
Faker,T1,mid,13.05,2023,2023-04-09 08:31:30,-1152.0,-598.0,-8.0,5337.0,7263.0,133.0,4,1,5,12,525.3607,0.208128,311.9648,165.3607,22.0,0.7742,7.0,4.0,0.2463,0.1408,1.0,6889,242.4282,0.207594,7.1789,4480.0,0.0,0.0,0.0,LCK,complete,1705,1
Gumayusi,T1,bot,13.05,2023,2023-04-09 08:31:30,1381.0,-1034.0,-4.0,6688.0,5132.0,137.0,6,3,3,12,1070.4985,0.42409,468.5279,262.1701,32.0,1.1261,12.0,11.0,0.4223,0.3871,6.0,11358,399.695,0.342259,10.2757,14146.0,0.0,0.0,0.0,LCK,complete,1705,1
Keria,T1,sup,13.05,2023,2023-04-09 08:31:30,300.0,452.0,2.0,3738.0,4358.0,27.0,0,1,7,12,234.4399,0.0928761,553.8651,636.1408,68.0,2.393,47.0,3.0,1.654,0.1056,14.0,3199,112.5748,0.0964021,1.1261,1273.0,0.0,0.0,0.0,LCK,complete,1705,1
Doran,Gen.G,top,13.05,2023,2023-04-09 08:31:30,1078.0,894.0,28.0,5630.0,7124.0,132.0,3,4,2,9,431.7889,0.216219,823.1085,547.3196,32.0,1.1261,9.0,8.0,0.3167,0.2815,7.0,7071,248.8328,0.245852,7.3196,2845.0,0.0,1.0,0.0,LCK,complete,1705,0
Peanut,Gen.G,jng,13.05,2023,2023-04-09 08:31:30,32.0,73.0,-3.0,5285.0,5354.0,89.0,1,3,5,9,313.3372,0.156904,1009.3372,1219.6716,34.0,1.1965,9.0,6.0,0.3167,0.2111,8.0,5000,175.9531,0.173847,5.3138,0.0,0.0,1.0,0.0,LCK,complete,1705,0
Chovy,Gen.G,mid,13.05,2023,2023-04-09 08:31:30,1152.0,598.0,8.0,6489.0,7861.0,141.0,4,2,4,9,603.4839,0.302196,517.3724,321.1848,36.0,1.2669,16.0,4.0,0.563,0.1408,8.0,7284,256.3284,0.253258,8.305,4025.0,1.0,0.0,0.0,LCK,complete,1705,0
Peyz,Gen.G,bot,13.05,2023,2023-04-09 08:31:30,-1381.0,1034.0,4.0,5307.0,6166.0,141.0,1,2,3,9,503.0499,0.251903,405.9589,350.0411,29.0,1.0205,11.0,7.0,0.3871,0.2463,3.0,6902,242.8856,0.239976,9.9238,527.0,0.0,0.0,0.0,LCK,complete,1705,0
Delight,Gen.G,sup,13.05,2023,2023-04-09 08:31:30,-300.0,-452.0,-2.0,3438.0,3906.0,25.0,0,1,5,9,145.3372,0.0727779,562.6628,604.0117,103.0,3.6246,41.0,14.0,1.4428,0.4927,11.0,2504,88.1173,0.0870663,1.3372,80.0,0.0,0.0,0.0,LCK,complete,1705,0
Doran,Gen.G,top,13.05,2023,2023-04-09 09:26:59,-1066.0,-920.0,-6.0,5225.0,7710.0,143.0,2,4,13,19,212.3099,0.0696331,893.5438,1287.8623,45.0,1.2912,19.0,6.0,0.5452,0.1722,13.0,7669,220.0574,0.176258,5.6815,3157.0,0.0,0.0,1.0,LCK,complete,2091,1
Peanut,Gen.G,jng,13.05,2023,2023-04-09 09:26:59,-390.0,-833.0,-13.0,4689.0,5361.0,98.0,2,2,10,19,408.8379,0.13409,855.2367,1267.3745,58.0,1.6643,11.0,13.0,0.3156,0.373,10.0,6889,197.6758,0.15833,5.0502,155.0,0.0,0.0,0.0,LCK,complete,2091,1
Chovy,Gen.G,mid,13.05,2023,2023-04-09 09:26:59,-935.0,-774.0,-15.0,4953.0,7211.0,141.0,5,4,11,19,830.99,0.272547,475.495,682.2956,81.0,2.3242,17.0,21.0,0.4878,0.6026,7.0,11143,319.7418,0.256104,8.7518,12720.0,0.0,0.0,0.0,LCK,complete,2091,1
Peyz,Gen.G,bot,13.05,2023,2023-04-09 09:26:59,292.0,82.0,9.0,6117.0,6068.0,155.0,9,3,10,19,1429.6126,0.468882,521.3199,402.2956,40.0,1.1478,15.0,12.0,0.4304,0.3443,5.0,13109,376.1549,0.30129,9.6987,7514.0,0.0,0.0,0.0,LCK,complete,2091,1
Delight,Gen.G,sup,13.05,2023,2023-04-09 09:26:59,-105.0,112.0,-16.0,3328.0,3815.0,8.0,1,1,18,19,167.231,0.0548481,373.6298,195.208,100.0,2.8694,47.0,12.0,1.3486,0.3443,14.0,4700,134.8637,0.108019,0.5739,428.0,0.0,0.0,0.0,LCK,complete,2091,1
Zeus,T1,top,13.05,2023,2023-04-09 09:26:59,1066.0,920.0,6.0,6291.0,8630.0,149.0,3,4,4,14,383.8737,0.15727,1085.0789,2158.9957,32.0,0.9182,17.0,2.0,0.4878,0.0574,14.0,6679,191.6499,0.179032,6.0832,1050.0,1.0,0.0,0.0,LCK,complete,2091,0
Oner,T1,jng,13.05,2023,2023-04-09 09:26:59,390.0,833.0,13.0,5079.0,6194.0,111.0,5,6,4,14,409.5839,0.167803,1177.2453,1323.9024,60.0,1.7217,23.0,12.0,0.66,0.3443,11.0,8389,240.7174,0.224871,5.9971,346.0,0.0,0.0,0.0,LCK,complete,2091,0
Faker,T1,mid,13.05,2023,2023-04-09 09:26:59,935.0,774.0,15.0,5888.0,7985.0,156.0,1,3,7,14,480.5165,0.196864,556.9584,482.4964,34.0,0.9756,8.0,10.0,0.2296,0.2869,6.0,7952,228.1779,0.213156,8.2353,5104.0,0.0,0.0,0.0,LCK,complete,2091,0
Gumayusi,T1,bot,13.05,2023,2023-04-09 09:26:59,-292.0,-82.0,-9.0,5825.0,5986.0,146.0,4,2,2,14,975.9541,0.39984,310.5022,464.9641,56.0,1.6069,14.0,19.0,0.4017,0.5452,6.0,11007,315.8393,0.295049,10.043,2433.0,0.0,0.0,0.0,LCK,complete,2091,0
Keria,T1,sup,13.05,2023,2023-04-09 09:26:59,105.0,-112.0,16.0,3433.0,3703.0,24.0,1,4,9,14,190.9326,0.0782235,553.6585,663.6442,103.0,2.9555,74.0,10.0,2.1234,0.2869,21.0,3279,94.089,0.0878911,1.0043,183.0,0.0,0.0,0.0,LCK,complete,2091,0
Kiin,KT Rolster,top,13.1,2023,2023-06-07 08:11:03,-121.0,61.0,-1.0,5153.0,8046.0,146.0,2,1,9,12,558.4372,0.277716,661.4572,1947.4974,37.0,1.1721,11.0,10.0,0.3485,0.3168,6.0,8526,270.095,0.221542,9.0285,8343.0,0.0,0.0,0.0,LCK,complete,1894,1
Cuzz,KT Rolster,jng,13.1,2023,2023-06-07 08:11:03,-127.0,443.0,11.0,4884.0,5891.0,117.0,5,1,5,12,414.3611,0.206065,806.1035,970.7075,63.0,1.9958,14.0,20.0,0.4435,0.6336,22.0,8277,262.207,0.215072,6.7793,2351.0,0.0,0.0,1.0,LCK,complete,1894,1
Bdd,KT Rolster,mid,13.1,2023,2023-06-07 08:11:03,160.0,1431.0,29.0,5425.0,8471.0,163.0,2,2,10,12,484.5301,0.240961,330.3168,291.0982,42.0,1.3305,24.0,7.0,0.7603,0.2218,13.0,8946,283.4002,0.232456,9.2819,2123.0,0.0,0.0,0.0,LCK,complete,1894,1
Aiming,KT Rolster,bot,13.1,2023,2023-06-07 08:11:03,-365.0,-996.0,-13.0,5309.0,5166.0,142.0,2,1,3,12,427.7297,0.212714,372.9884,235.1531,39.0,1.2355,14.0,15.0,0.4435,0.4752,4.0,9317,295.1531,0.242096,9.8205,5821.0,0.0,0.0,0.0,LCK,complete,1894,1
Lehends,KT Rolster,sup,13.1,2023,2023-06-07 08:11:03,-216.0,933.0,-15.0,2936.0,4236.0,6.0,1,1,8,12,125.7656,0.0625443,113.4741,58.2577,66.0,2.0908,38.0,2.0,1.2038,0.0634,10.0,3419,108.3105,0.0888346,0.3485,162.0,0.0,0.0,0.0,LCK,complete,1894,1
Kingen,Hanwha Life Esports,top,13.1,2023,2023-06-07 08:11:03,121.0,-61.0,1.0,5274.0,7985.0,147.0,0,3,4,6,409.2925,0.300019,870.2851,1644.2978,25.0,0.792,14.0,2.0,0.4435,0.0634,11.0,6843,216.7793,0.215264,8.5216,2140.0,0.0,0.0,0.0,LCK,complete,1894,0
Clid,Hanwha Life Esports,jng,13.1,2023,2023-06-07 08:11:03,127.0,-443.0,-11.0,5011.0,5448.0,106.0,2,3,2,6,150.1584,0.110069,942.7983,847.3812,52.0,1.6473,14.0,15.0,0.4435,0.4752,12.0,6326,200.4013,0.199,6.0507,0.0,0.0,0.0,0.0,LCK,complete,1894,0
Zeka,Hanwha Life Esports,mid,13.1,2023,2023-06-07 08:11:03,-160.0,-1431.0,-29.0,5265.0,7040.0,134.0,4,0,1,6,296.0401,0.217003,360.5702,299.6199,43.0,1.3622,17.0,8.0,0.5385,0.2534,5.0,7438,235.6283,0.233982,8.3949,0.0,1.0,0.0,0.0,LCK,complete,1894,0
Viper,Hanwha Life Esports,bot,13.1,2023,2023-06-07 08:11:03,365.0,996.0,13.0,5674.0,6162.0,155.0,0,2,3,6,376.7899,0.276194,241.8374,486.2724,40.0,1.2672,16.0,9.0,0.5069,0.2851,7.0,8871,281.0243,0.279063,10.7075,3094.0,0.0,0.0,0.0,LCK,complete,1894,0
Life,Hanwha Life Esports,sup,13.1,2023,2023-06-07 08:11:03,216.0,-933.0,15.0,3152.0,3303.0,21.0,0,4,5,6,131.943,0.0967165,374.5407,437.3918,100.0,3.1679,54.0,9.0,1.7107,0.2851,18.0,2311,73.2101,0.0726909,1.0137,0.0,0.0,1.0,0.0,LCK,complete,1894,0
Kingen,Hanwha Life Esports,top,13.1,2023,2023-06-07 09:09:21,-435.0,-620.0,-2.0,4879.0,7117.0,127.0,1,1,10,21,619.8193,0.282374,594.7826,461.2987,40.0,1.3552,15.0,7.0,0.5082,0.2372,10.0,9307,315.3134,0.207251,9.2151,9723.0,0.0,0.0,0.0,LCK,complete,1771,1
Clid,Hanwha Life Esports,jng,13.1,2023,2023-06-07 09:09:21,1115.0,338.0,-7.0,5604.0,5976.0,84.0,5,2,9,21,314.1276,0.143109,567.1711,870.9656,61.0,2.0666,11.0,17.0,0.3727,0.5759,10.0,9123,309.0796,0.203153,6.6742,2268.0,0.0,1.0,0.0,LCK,complete,1771,1
Zeka,Hanwha Life Esports,mid,13.1,2023,2023-06-07 09:09:21,699.0,592.0,10.0,6084.0,7941.0,139.0,7,1,8,21,591.9368,0.269671,589.1587,455.9119,43.0,1.4568,9.0,10.0,0.3049,0.3388,7.0,9763,330.7623,0.217406,8.978,2537.0,0.0,1.0,0.0,LCK,complete,1771,1
Viper,Hanwha Life Esports,bot,13.1,2023,2023-06-07 09:09:21,598.0,809.0,7.0,6432.0,6259.0,146.0,5,1,8,21,515.8103,0.23499,338.419,168.2778,42.0,1.4229,14.0,13.0,0.4743,0.4404,6.0,11894,402.9588,0.264862,10.5703,3604.0,0.0,0.0,0.0,LCK,complete,1771,1
Life,Hanwha Life Esports,sup,13.1,2023,2023-06-07 09:09:21,-411.0,-919.0,-12.0,3566.0,3032.0,14.0,3,3,11,21,153.3371,0.0698565,308.9102,159.808,96.0,3.2524,50.0,11.0,1.694,0.3727,23.0,4820,163.2976,0.107328,0.8809,0.0,1.0,0.0,0.0,LCK,complete,1771,1
Kiin,KT Rolster,top,13.1,2023,2023-06-07 09:09:21,435.0,620.0,2.0,5314.0,7737.0,129.0,1,3,3,8,378.8707,0.260276,534.7487,290.8526,27.0,0.9147,13.0,6.0,0.4404,0.2033,4.0,7609,257.7866,0.251317,9.5539,1245.0,0.0,0.0,0.0,LCK,complete,1771,0
Cuzz,KT Rolster,jng,13.1,2023,2023-06-07 09:09:21,-1115.0,-338.0,7.0,4489.0,5638.0,91.0,0,7,4,8,283.2637,0.194596,1062.4845,1190.7171,39.0,1.3213,10.0,8.0,0.3388,0.271,7.0,3557,120.5082,0.117476,3.8961,0.0,0.0,0.0,0.0,LCK,complete,1771,0
Bdd,KT Rolster,mid,13.1,2023,2023-06-07 09:09:21,-699.0,-592.0,-10.0,5385.0,7349.0,129.0,3,3,0,8,289.4975,0.198878,606.5387,887.4308,24.0,0.8131,15.0,2.0,0.5082,0.0678,5.0,6772,229.4297,0.22367,7.9955,1753.0,0.0,0.0,1.0,LCK,complete,1771,0
Aiming,KT Rolster,bot,13.1,2023,2023-06-07 09:09:21,-598.0,-809.0,-7.0,5834.0,5450.0,139.0,1,4,3,8,437.9221,0.300843,336.454,401.7391,24.0,0.8131,11.0,8.0,0.3727,0.271,5.0,9044,306.4032,0.298716,10.2315,3238.0,0.0,0.0,0.0,LCK,complete,1771,0
Lehends,KT Rolster,sup,13.1,2023,2023-06-07 09:09:21,411.0,919.0,12.0,3977.0,3951.0,26.0,3,4,2,8,66.0982,0.045408,320.9373,154.3535,86.0,2.9136,54.0,8.0,1.8295,0.271,16.0,3295,111.6318,0.108822,1.2196,226.0,0.0,0.0,0.0,LCK,complete,1771,0
Kiin,KT Rolster,top,13.1,2023,2023-06-07 10:02:16,-1442.0,-1053.0,-26.0,4627.0,6680.0,124.0,3,1,1,10,240.0,0.127738,543.8505,1094.0187,26.0,0.972,11.0,4.0,0.4112,0.1495,5.0,6093,227.7757,0.188504,7.6262,5037.0,0.0,0.0,0.0,LCK,complete,1605,1
Cuzz,KT Rolster,jng,13.1,2023,2023-06-07 10:02:16,312.0,-120.0,0.0,4821.0,5234.0,99.0,2,1,6,10,225.3832,0.119959,659.215,1185.757,44.0,1.6449,11.0,11.0,0.4112,0.4112,11.0,6101,228.0748,0.188751,5.9439,1210.0,0.0,1.0,0.0,LCK,complete,1605,1
Bdd,KT Rolster,mid,13.1,2023,2023-06-07 10:02:16,355.0,-455.0,5.0,5112.0,7079.0,141.0,1,0,6,10,610.5794,0.324977,279.4766,230.9533,29.0,1.0841,12.0,2.0,0.4486,0.0748,8.0,6882,257.271,0.212913,8.5234,1900.0,0.0,0.0,0.0,LCK,complete,1605,1
Aiming,KT Rolster,bot,13.1,2023,2023-06-07 10:02:16,1623.0,-405.0,13.0,6633.0,5143.0,148.0,4,0,4,10,577.6822,0.307467,125.9439,396.2991,32.0,1.1963,12.0,8.0,0.4486,0.2991,4.0,9898,370.0187,0.306218,10.5047,11443.0,1.0,0.0,0.0,LCK,complete,1605,1
Lehends,KT Rolster,sup,13.1,2023,2023-06-07 10:02:16,564.0,1379.0,1.0,3385.0,4416.0,6.0,0,0,9,10,225.1963,0.119859,47.3645,22.9533,51.0,1.9065,29.0,2.0,1.0841,0.0748,10.0,3349,125.1963,0.103613,0.2617,0.0,0.0,1.0,0.0,LCK,complete,1605,1
Kingen,Hanwha Life Esports,top,13.1,2023,2023-06-07 10:02:16,1442.0,1053.0,26.0,6069.0,7733.0,150.0,1,1,1,2,207.3271,0.231131,522.6542,633.3832,32.0,1.1963,11.0,3.0,0.4112,0.1121,8.0,6853,256.1869,0.279164,9.3458,5195.0,0.0,0.0,0.0,LCK,complete,1605,0
Clid,Hanwha Life Esports,jng,13.1,2023,2023-06-07 10:02:16,-312.0,120.0,0.0,4509.0,5354.0,99.0,1,2,1,2,116.8224,0.130235,858.3178,600.3738,44.0,1.6449,10.0,8.0,0.3738,0.2991,10.0,4801,179.4766,0.195576,6.1308,0.0,0.0,0.0,0.0,LCK,complete,1605,0
Zeka,Hanwha Life Esports,mid,13.1,2023,2023-06-07 10:02:16,-355.0,455.0,-5.0,4757.0,7534.0,136.0,0,3,1,2,197.6822,0.220379,724.0748,592.785,25.0,0.9346,9.0,6.0,0.3364,0.2243,6.0,5141,192.1869,0.209426,8.4486,558.0,0.0,0.0,0.0,LCK,complete,1605,0
Viper,Hanwha Life Esports,bot,13.1,2023,2023-06-07 10:02:16,-1623.0,405.0,-13.0,5010.0,5548.0,135.0,0,1,1,2,332.5981,0.370786,391.9626,235.9626,21.0,0.785,9.0,3.0,0.3364,0.1121,4.0,6211,232.1869,0.253012,9.9065,192.0,0.0,0.0,0.0,LCK,complete,1605,0
Life,Hanwha Life Esports,sup,13.1,2023,2023-06-07 10:02:16,-564.0,-1379.0,-1.0,2821.0,3037.0,5.0,0,3,1,2,42.5794,0.0474682,262.6916,146.3925,66.0,2.4673,36.0,9.0,1.3458,0.3364,11.0,1542,57.6449,0.0628213,0.4486,0.0,0.0,0.0,1.0,LCK,complete,1605,0
Canna,Dplus Kia,top,13.1,2023,2023-06-07 11:39:10,241.0,505.0,10.0,5420.0,7685.0,146.0,2,0,4,11,320.5512,0.173767,563.0484,1278.8301,44.0,1.4848,10.0,12.0,0.3375,0.4049,6.0,8230,277.7278,0.213135,8.4027,3942.0,0.0,1.0,0.0,LCK,complete,1778,1
Canyon,Dplus Kia,jng,13.1,2023,2023-06-07 11:39:10,464.0,722.0,10.0,5325.0,5952.0,113.0,2,0,7,11,262.7447,0.142431,773.757,729.9213,43.0,1.4511,8.0,13.0,0.27,0.4387,16.0,6595,222.5534,0.170794,6.1755,1335.0,0.0,1.0,0.0,LCK,complete,1778,1
ShowMaker,Dplus Kia,mid,13.1,2023,2023-06-07 11:39:10,-457.0,-908.0,-28.0,4975.0,7301.0,129.0,3,0,6,11,402.8909,0.218403,291.901,258.0877,25.0,0.8436,11.0,1.0,0.3712,0.0337,9.0,7090,239.2576,0.183613,6.7829,2142.0,0.0,1.0,0.0,LCK,complete,1778,1
Deft,Dplus Kia,bot,13.1,2023,2023-06-07 11:39:10,2964.0,1158.0,15.0,7761.0,5156.0,131.0,4,0,4,11,802.8121,0.435196,319.2688,207.739,38.0,1.2823,13.0,8.0,0.4387,0.27,4.0,12898,435.2531,0.334019,10.0225,8656.0,1.0,0.0,0.0,LCK,complete,1778,1
Kellin,Dplus Kia,sup,13.1,2023,2023-06-07 11:39:10,635.0,-208.0,23.0,3680.0,3719.0,25.0,0,0,10,11,55.7143,0.0302021,134.3757,76.0967,109.0,3.6783,49.0,17.0,1.6535,0.5737,10.0,3801,128.2677,0.0984395,1.3498,895.0,0.0,1.0,0.0,LCK,complete,1778,1
