playername,teamname,position,patch,patch_major,patch_minor,match_count,low_sample_flag,pca_group,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23
Kanavi,Hanwha Life Esports,jng,16.08,16,8,10,0,jng,3.0010571586850885,0.8668339399877654,0.22743200504113742,-0.45338674245976435,-1.002338744457574,0.13225287765668836,-0.18103332196345234,0.23717376225525108,-0.5293907655027551,0.30717680327525165,-0.6721978966362896,0.8378982686272698,-0.9759209911088667,-1.4913854315157957,0.7578874169514371,0.27432908483741425,-0.4608229671186333,0.12964526572185298,0.16131745192405803,0.08577450227669456,0.09186874101483795,-0.2283040316938243,-0.0383088030034756
Lucid,Dplus Kia,jng,16.08,16,8,9,0,jng,2.380035061210947,2.047112379968253,0.8472110392082094,-1.4957761317156977,0.12368460799038031,0.9121785507365977,0.2075194504255381,0.15052486138330357,-0.7890475002363253,-0.40464988616601405,0.11639700322645719,-0.3771887882440699,0.1610383634906029,-0.42537947055115316,0.13932708325497586,0.6246174416197753,0.21629947637990168,-0.024640335872714705,-0.15966932133452277,-0.2736693357424489,0.280220912138474,0.05446845015538504,-0.014694653332664962
Oner,T1,jng,16.08,16,8,9,0,jng,2.9787081480060618,1.4359965195703435,-2.3715123830892066,0.5632692302546649,-1.0593484519196534,-0.7274088238061521,-1.6036994519245915,-0.7073936951021184,0.07912694247401976,-0.21390283645610722,-0.6748805364333159,0.04413817847657285,1.2521635971329694,-0.10299288805317879,-0.5903943594921796,-0.15124413461191522,-0.09329629147940632,-0.054431743257836715,-0.46805494293026684,-0.07187472028638335,0.013421770997085991,0.2793341085749905,0.08752626888360272
Pyosik,DN SOOPers,jng,16.08,16,8,8,0,jng,-1.5376149757040787,0.627317775629271,-2.4026013976022322,-1.311754923300549,-0.03434112648366824,-0.6925562523077485,0.51927448300915,0.6689297610121868,0.11243596330920645,0.3202591624911769,-1.016821596647223,-0.38618190703879834,-0.863080930158966,-0.1333941817223239,0.9890128283708863,-0.26283241992861595,0.04995341610645947,-0.02245557848476443,0.13271520243466675,-0.069491154543458,0.09615711186421004,-0.16162088725132645,0.06655937496927392
Raptor,BNK FEARX,jng,16.08,16,8,8,0,jng,0.08372062575594953,-2.2345657869059132,-2.6760244532648296,1.1892425216153233,-0.7684640480693159,1.3424062801788894,-1.2942383321594277,-0.5431564288486175,0.3461192986503969,0.33622705973048855,-1.1825445944196515,0.11976859550781926,0.18071990889117265,-0.23726053210346165,-0.05560530472560593,0.5536288903150098,0.5143973474600768,0.07998982323645201,-0.11529242404632804,0.2813136344915532,0.2257320086726736,-0.048621213100816046,0.2652997055212178
Sponge,Nongshim RedForce,jng,16.08,16,8,9,0,jng,-0.7081930562074832,-2.031987869068789,-2.3393891591587477,0.23787257156566344,0.531722578770969,0.994386941566817,0.678005964746047,1.399683220622855,-0.1581339788844001,-0.8151751098583194,-1.638366972097355,0.2604563695085801,0.8550533443718945,0.035903960843833356,-1.0015390173959602,0.2790327709467515,-0.44465536284338925,-0.405048287930728,-0.06214744703796527,0.11081825918887113,0.1584782007984221,0.08795421855098393,0.2041260560792792
Willer,Kiwoom DRX,jng,16.08,16,8,9,0,jng,3.4384360404219896,0.8897653782102075,-0.7214585460661869,0.043868410555803095,0.5473147864686627,0.850789456431811,0.8083128326473026,-0.22518269017019116,-0.17397724805078604,1.3655872054895886,-0.5651228565445222,0.8275958612665938,-0.6081787106620099,-0.16152834912641148,0.7884114258629006,-0.04943059727045571,-0.20740421893739533,0.7693828042515577,0.7268903126681362,0.431196140982887,0.0741201922240195,0.01738474422363816,-0.21317483856879346
Bdd,KT Rolster,mid,14.01,14,1,16,0,mid,-0.4683066245641972,-1.9759931323585378,0.9284560356247998,1.1699884594141419,-0.134405891256046,-0.6671929733310501,1.971277216630414,-0.34655564945536066,-0.6285485858990264,-0.3148736766435257,-0.19630368348248567,0.7565400811806043,-0.17511956838652676,0.007659792250970823,0.37931168151468164,-0.18662693541811745,-0.19607135134590106,-0.13741390023374642,-0.0004479580578689865,0.10058904184331992,-0.47062908789371594,-0.14269612086020048,0.028088516267334707
BuLLDoG,DN SOOPers,mid,14.01,14,1,13,0,mid,-0.42446073739312734,-2.2883268665072753,3.1015129972031703,-0.5679818266594289,1.086719440875416,-0.4659054905169031,-0.5434462544089066,-0.23345427483588074,0.6888910378851946,0.3859986132095821,0.5143605115726443,-0.13345865014748867,0.3124998267668265,-0.11903881514413002,0.09507234525204775,-0.01375471873884607,0.3532676064465715,-0.4286910311084593,-0.39118775467814354,-0.3062083185032558,0.0999839473199064,0.20654897144127804,-0.23047337555279718
Callme,Nongshim RedForce,mid,14.01,14,1,13,0,mid,-1.0893768678738722,-1.918236361183376,2.1743564748001845,-0.8999201221525638,1.294509038891544,1.9862955510756641,0.4202138322326363,-0.09532851279203329,0.6668557949349352,-0.7781571796541247,-0.3225249595656504,-0.18586697733342752,0.20275516576480918,0.17791418089191274,-0.3996149176434023,0.6901394725457816,0.04685786861936427,-0.3982237959714667,-0.7941052956871131,-0.3700297022594031,-0.4645470741618624,0.26113375925019633,0.05819166521349147
Chovy,Gen.G,mid,14.01,14,1,14,0,mid,5.514016953029526,-1.0957023710854705,0.8341002305354913,-1.9405147750569864,1.0260393021321201,-0.6037845282627657,0.5586655314137787,0.18358357937775344,-0.8293554845053053,0.3847507605210038,0.582128009786844,0.07250590164439831,-1.4256885282902734,0.30367237952021847,-0.18460557409486572,0.42355384761194587,-0.7472314773755846,-0.801727501657789,0.3327882680960893,-0.017547086304955137,-0.019984444292963564,0.07407092921299648,0.10104888326253506
Clozer,BNK FEARX,mid,14.01,14,1,14,0,mid,-0.15161458454844928,-0.17953409957908698,-0.21593167607965535,-1.7252830708074165,0.010475631124012579,1.237397425971839,0.7203740296005641,0.6794807834505827,1.0766394047743324,0.9463633966998883,-0.1135307890039358,-0.9416101966074912,1.2193532570800003,0.08397271354964703,0.8935422719592204,0.34049299609010697,-0.5519049800862619,-0.013476635360820931,0.18722616834214761,0.1609080241530965,-0.553805160965188,-0.20357026553115942,-0.019969700261152683
Faker,T1,mid,14.01,14,1,14,0,mid,1.6378525199894827,-0.43866685240974823,-1.8117604213459901,1.2032947293116725,-2.326025285323314,-1.3655260426859206,-0.27783020691288945,-1.5668011995176343,-0.06152292336946378,-0.7871611775107944,-0.25700951785277887,0.1948691201503293,-0.4140212020012258,-0.11835087184110833,-0.1646847737943553,0.1969301903804063,0.16601990026120733,-0.5648011937321414,0.07879474986523459,-0.09748758400354629,-0.5627578206249112,0.49416394274596226,-0.06098976748622728
Karis,HANJIN BRION,mid,14.01,14,1,13,0,mid,-3.026095783989169,-2.3924103921565263,-1.0487113530333338,-2.5262749677097105,-0.8171130537541236,-0.47226286026082137,0.14995099563934775,-0.6365247533111648,-1.7386963646290043,-0.39907723420521596,-0.6256142065601152,0.5642284197262346,-0.8596298783694917,0.3288300368838204,0.05694040263672458,-0.06057866795088432,-0.07433745906293199,0.00970605774028237,0.13830118138443334,-0.25590374706586255,-0.06816949869407571,-0.17375361222795327,-0.10155665068144029
SeTab,DRX,mid,14.01,14,1,15,0,mid,-2.7332284358447847,-0.9484928039963524,-0.554337937617233,-2.1750730400530003,0.297660203789931,-0.051100618500016536,0.6064957405813655,-0.4825484080557924,-0.7027078629523,-0.6532221799046718,0.11396532511104772,-1.125155263291102,-0.8038479370482214,-0.4688837899801601,-0.171626917777341,0.02941853342173243,-0.06403663564504673,-0.05548755905229099,-0.06577985697297273,0.16698227156992973,-0.15237556122420676,-0.21311089119335386,-0.12090471190667174
ShowMaker,Dplus Kia,mid,14.01,14,1,14,0,mid,0.8260264848756078,-2.2379769701401573,-1.0063856034315752,0.6185627889496045,-1.060864727557762,-0.8957586695170481,-1.1756799872290122,-0.3979991202171845,-0.31448403735618025,-0.5626057776052112,-1.4506391606276143,-0.37299913522762723,0.4663414645391665,-0.0627344241320823,-0.8844641006397587,-0.12893920132552764,0.2392899036513133,0.09103099659916081,0.3771119797679223,0.11846308368619939,-0.6938118611333423,0.23756649819585682,-0.27133572705272413
Zeka,Hanwha Life Esports,mid,14.01,14,1,13,0,mid,2.3784511531231263,-1.4600982330836356,0.3877156877941089,-1.1843537680625114,-1.145243964897144,-0.49071813182797513,0.3737843984764811,1.0067239613573427,0.6950881679398062,0.8759306336782395,0.3231015886732759,-0.5555620879217247,-0.010138414755953278,0.6084024054593278,0.2514946231638058,0.27817566270559335,-0.23367532913689162,-0.3364184223673589,0.5572834658844922,-0.06585207397108171,-0.38889434672052714,-0.022385145060018544,-0.04381729569831882
Bdd,KT Rolster,mid,14.02,14,2,4,0,mid,0.929630126063948,-0.821159779694709,3.034039900317887,1.8754481160916867,-2.575145208945025,-1.4527157218618822,-0.6588530276225761,-0.25241961151477826,0.6659631240168475,1.3081292861626768,0.7447367253333851,-0.9006128205699009,-0.4602649910009469,0.41241567275581126,0.4574367222103367,0.9637668548576795,-0.341186645516738,0.46241291461755735,0.5377987257312425,0.11978025657543044,0.29718485954283175,0.0973932242139172,0.3908771610729284
BuLLDoG,DN SOOPers,mid,14.02,14,2,5,0,mid,3.8617810083094914,-3.7416384230501407,3.39483358799708,1.686716598608423,1.893986920218431,-1.15187008509509,-1.6222544280100317,1.2599715796575663,-0.7671445305559842,0.3124794660379946,1.2048065988371068,-0.03892120596881792,1.121845517317295,1.0952153893862895,-1.3902509665442349,-0.6156710097494312,-0.012327808588095894,0.02013434996517278,-0.497511596698666,0.7246768986994204,-0.7381626679352986,0.2296907556832322,0.20393201776504288
Callme,Nongshim RedForce,mid,14.02,14,2,4,0,mid,-1.7153851350083644,-2.3107249743516847,-0.2029613808846025,-1.226417185739149,2.5898393956760746,0.5548836178450861,-0.2318741763750079,-2.452118592012971,1.0337169280987286,-0.4258260360804177,-0.012646050768976786,-0.9801546419485941,-0.4623680162122372,-0.019554150562831392,0.42864249130292315,-0.5132130603441049,-0.6277537503160603,-0.3100402522926784,-0.2848333202497893,-0.6082304156060792,-1.0659523903553614,0.453942143982425,0.14649724401866823
Chovy,Gen.G,mid,14.02,14,2,4,0,mid,3.2569690626892767,-2.535671582647369,1.145562607954625,-1.6022872812565485,-1.7631339903577652,1.4430088047824612,2.2267887865025124,0.15894838338772302,-0.5898836927278829,-0.805403211324864,-0.7793154833356958,0.6861101963486121,0.3415937834783897,-0.1698923345536848,-0.17694990558196672,-0.3677993423970986,0.6256465881663665,-0.49008953819686807,0.2254247486055224,-0.24678249253822845,0.10131520846884574,0.13811248021776934,0.39416058967653633
Clozer,BNK FEARX,mid,14.02,14,2,5,0,mid,0.10940692236591887,-2.191020963179027,0.9427882922804055,-2.5177278026898073,-1.8991186192689051,1.7820747109559008,1.1010411334904004,0.5258659147450488,-0.4008017647085097,-0.1434721917936074,0.16470874010174552,0.12359737251056542,0.062326202124442474,-0.3263893058585573,-0.10999309788259483,0.009591547786717065,-0.2559439190318149,0.2582877455877449,0.47951380372925884,-0.25031000237884526,-0.3791212084851312,-0.22112182511863526,-0.053093384943229044
Faker,T1,mid,14.02,14,2,4,0,mid,2.1122129799406193,-0.025890699176440553,-1.563888311150196,1.1301340221831555,-0.13252535952831654,-1.7455266694498888,3.0531758297970155,-0.5167705208840785,-1.0155424033697087,-1.2250889547455526,-0.38637821332293104,1.1656140955080956,0.8806302009683179,0.8955451228366994,0.8237792444013994,0.23471902108690854,0.05263132464940759,-0.7202672155146825,0.44233627987843455,0.12026005702537072,-0.05733680069370306,0.48725612813310665,0.17609706467377942
Karis,HANJIN BRION,mid,14.02,14,2,4,0,mid,-4.259703267247658,-1.8655155849602505,-1.6584684145149473,-0.16416591498179137,-1.8207494824626482,-0.16842309542317938,0.09871329804383074,1.3718794322694225,-0.35198399510635026,-1.711148154163881,-0.5386983960771992,-0.5470736641657122,0.16082653850665196,-0.044209401933413786,-0.08859239183526703,-0.19864823353063937,0.30310030828081275,-0.19855476879142994,-0.2412208386299226,-0.47925096592199845,-0.24211448342749167,-0.030428416857714444,0.10360841249151412
SeTab,DRX,mid,14.02,14,2,4,0,mid,-3.403138792828832,-1.9601771714426595,-1.777587473025517,-0.3959386511842242,2.2402662445792925,2.2327743031872607,1.0442685863281709,3.6247687703427576,1.1923012005413285,-2.4311174257983534,-3.1826531250605754,-0.2393354789278261,0.5686733561909192,0.8313200705460116,-0.18267642165942716,1.2032176015237088,-0.10723559688566472,-0.5041733206230847,-0.07572958145846401,-0.08876144430083743,0.3292794126375032,0.3097662776369497,-0.13732179751346835
ShowMaker,Dplus Kia,mid,14.02,14,2,4,0,mid,1.0164224738066125,-0.7212340655150384,-2.2026792171479976,1.7553119531030625,1.3943914345917559,-0.0026894887148263056,-1.861294025249237,-1.4582250305046376,0.24887245489528317,-0.9121146202866576,0.5438201591008164,-1.803654645490953,-0.004080866762739167,0.9513440136984888,-0.46998544179583596,1.064473070457005,-0.23523644447342718,-0.16549708781118627,0.1773650229717754,-0.35231881162514184,-0.24794939985804682,-0.030033435165062978,0.0947560151580452
Zeka,Hanwha Life Esports,mid,14.02,14,2,4,0,mid,-1.196299208318831,-2.2642574458548994,0.698465498552436,0.03853873791563952,1.9875285526974344,-1.4592915387740075,1.1940126556254587,-1.9817909816720616,1.8915309122912698,0.040201231266177404,-3.3794692785095988,0.7188152433159499,0.685826759406728,-0.5757393572499915,-1.3410583614964875,0.7384741217695987,-0.13752929064539202,-0.05562011596747942,0.08694498185926552,-0.18430656240674873,0.0864102479468053,0.24500590384339524,0.2299273432809195
Bdd,KT Rolster,mid,14.03,14,3,9,0,mid,-0.8818217457856152,-2.71784520205071,0.4118303853019375,0.37233695624490537,-0.7440277437605954,0.23562915595048917,1.0723305379744832,-0.9776979487750328,-0.3620588396961587,-0.574163061219122,-0.4003576367322049,0.5154420028872354,0.7022830322709002,0.11393532785569975,-1.3118961688038466,-0.3609645885899311,-0.11664734088825694,-0.586984455442205,-0.18740002575226533,0.33292104260446104,0.0988949094247303,-0.12105982614657619,-0.5088592311248707
BuLLDoG,DN SOOPers,mid,14.03,14,3,11,0,mid,0.09751657182395311,-2.499599648417755,2.3749018291016317,1.3394293382808777,0.6038475343351313,0.30852938647586503,-0.14992175119484416,0.2181077266581322,-0.35692920021125946,0.39870354484841536,0.30103910447400933,-0.005409422941128253,0.0983921159581304,0.44163637513454496,-0.5102833673517102,-0.35381354442267426,-0.4515965695254275,0.16683064849414914,-0.09410377470418156,-0.36364174219405154,0.031104610617782597,0.07209256106983687,0.07360700321192305
Callme,Nongshim RedForce,mid,14.03,14,3,9,0,mid,-0.7255683141834806,-1.1322972733804793,0.019629010254782652,-0.32152783022013315,-0.2060689124290335,1.7881665303513332,0.5534202549365619,0.1192981842694205,-1.3519013475001307,-1.4737308685070418,-0.8839897111810231,-0.5333317682408676,-0.8432120211156646,0.28750444584160734,0.524067774376033,-0.886967783396733,-0.12243215360706784,-0.19612370413801908,-0.5981720682185402,-0.3548147882810382,-0.22555899665550086,-0.2511044009092132,-0.029625677280617945
Chovy,Gen.G,mid,14.03,14,3,8,0,mid,7.321784038110337,-1.7553409912260838,1.312899371776098,0.003685854605186091,0.6198929513891305,0.10667162099502074,-0.36643399963202333,0.6450149011682524,-0.8869312403317078,-0.7134014892939967,-0.2873682343989052,-0.4437060263958159,-1.2838559123478792,0.026561990038722397,1.0143283322866032,-0.08826651283186827,0.16278547617917702,0.7405248051342104,0.38729119988059907,-0.48519347780238437,-0.44932856088594675,0.2073242469176646,-0.05932509310723473
Clozer,BNK FEARX,mid,14.03,14,3,9,0,mid,-2.1584207883785846,-1.7736764506701068,1.5587102551528658,-2.1564477321651014,-1.1219931796563032,-0.2681211163468491,0.16482717759470375,-0.6447197337961009,0.06877795402471482,0.8511218210071678,0.5996545105719391,0.14693201306482234,0.26697196107229887,0.09951415202275093,0.9015550485346615,-0.27817073825307537,-0.10057987083683917,-0.05611879475464579,-0.5339789806473856,-0.33039128196245476,-0.41378016187344063,-0.47329997723931383,0.010615788362437532
Faker,T1,mid,14.03,14,3,9,0,mid,2.6118253445427584,-1.0134268950861898,-0.2662617419284231,1.4267628931616967,0.22761265296335217,-1.4925369280278795,1.9443936375739497,0.9926414431915002,-0.21662866383143803,-1.2441515923039992,1.3661494077908793,-0.1504968827782489,0.3817073998447583,-0.6248295022467386,0.08309993264395917,-0.38960114609126034,-0.6629042984563,0.11864744286989207,-0.5501166203956653,0.06200665078227608,0.1823614130831098,0.5451793818438031,0.20654226645058524
Karis,HANJIN BRION,mid,14.03,14,3,10,0,mid,-0.0220844677468423,-1.5272893406535628,-0.49645906438108256,-0.49908329074849095,0.9488261172048571,0.30075993302015464,1.2335049280758026,-1.579371710989046,-0.1467580246990534,0.28561728525468566,-1.7700515889801898,-0.5071530478000097,-0.4992858044189161,0.2676532630602794,0.1812285334923545,-0.42483169736277365,-0.09654254442318724,-0.3257493499507791,0.13582205935131123,0.05987012836126887,-0.023323347105820284,-0.4544967145035986,0.1814236510818429
SeTab,DRX,mid,14.03,14,3,6,0,mid,-2.4488900626134176,-1.1744611885534395,0.4832728365413945,-1.494259809319066,-2.0537834660265846,-0.9262911031709531,-0.543588709600159,0.28436661966073234,-0.7296129248763655,0.08208880546709846,-1.3744922980666088,0.21007749896155842,-0.7504953822698244,-1.4181536465548559,-0.14705429828612598,0.2207500768959862,0.2730985469917618,-0.7368108191447473,0.21419095633193644,0.12034979895445842,0.36409537900204486,-0.29245346853292714,-0.02962133075835503
ShowMaker,Dplus Kia,mid,14.03,14,3,10,0,mid,0.5308260294476878,0.42893272104562935,1.9465399096063678,1.3111885956710183,0.7647882427124436,-0.19703459863205333,0.2390826133258435,0.5811496622837964,-0.5186390648574195,-0.9347672622055357,1.5205367555234814,-0.9356740368868016,-0.36606841267704265,0.26986775713355904,-0.805724446567844,-0.3145891203467524,-0.7179941508900155,-1.1202693394386556,0.5146584229208719,0.0967573506239047,-0.5713101403984129,0.022536261238093047,-0.10926209303218702
Zeka,Hanwha Life Esports,mid,14.03,14,3,9,0,mid,3.855575983402973,-1.2665945343345562,0.6406363544075612,-0.097006337080234,1.5706887984056186,-1.081517562065644,0.3864677230277616,0.36636508667986434,-0.8563255628069278,2.0551286736903536,-0.9129503095588168,1.3593316986794897,0.3354046674632811,-0.25436282559816625,-0.31119921401536066,0.13439150013704698,-0.9767794150322215,-0.1654730786660867,0.8207478186445304,0.1971369112024963,-0.4377013654175901,-0.006692425182194721,-0.09386301409020767
kyeahoo,DRX,mid,14.03,14,3,4,0,mid,-0.9635288508602303,-1.4329030923764394,-0.2483036057123081,2.0106259170296887,-0.2418990522644538,-0.820431928732051,-1.2473302092459777,-1.9200503344700477,0.04508346377318598,-1.7577198145581192,0.9125778784752591,-1.47563231563076,0.8332547084406696,0.6935048359125324,-0.12255769180058323,-0.2800616292940618,-0.07931756473604813,-0.6020232195041091,-0.5435026804817619,0.6061309240057492,-1.009074972769908,0.029311073560870354,0.37289923004518033
Bdd,KT Rolster,mid,14.04,14,4,10,0,mid,0.7302272714669479,-2.0618093889548987,-0.5592847696597414,3.853460304369604,-0.40982541235915676,-0.7677271051630382,0.46048493412640495,-1.4740619301308833,-0.43036606425494184,0.1570775325011787,-0.2079157205940894,-0.6062685552872534,-0.1728866690933743,1.0653288047890106,0.7757394679630972,-0.5275646646391999,-0.797624821674427,-0.2187671180407949,-0.09974835625666414,-0.09206622113107846,0.0008816170050445224,0.2932133317329387,-0.04785408974178562
BuLLDoG,DN SOOPers,mid,14.04,14,4,10,0,mid,-1.8434164501300092,-2.592710764509311,0.767557080428212,0.5127034094701318,1.180258447677903,1.2931472402697102,-0.679936956676587,-1.456522140167886,-0.11392642702021362,-0.2255338941160548,1.204757529933024,0.3160862093892401,0.22436232663488698,0.5453413900475235,-0.19087399192348267,-0.40013247707487376,-0.12861741840665283,0.03404908379188077,-0.0608498028031321,-0.12475834046638781,-0.09038477822482613,0.176469260848739,-0.048878672470828825
Callme,Nongshim RedForce,mid,14.04,14,4,6,0,mid,0.7094121199911222,-1.381041688380311,-0.32940066380887095,-0.6309600436543856,1.118857394963809,0.5491939193186682,0.38155093321339,0.3999351272034767,-1.9723063182153076,-1.1889076078307463,0.7486280007679406,-0.2584210963081899,-1.0249600457564938,0.5166869273877304,-0.8804076938104297,0.26660173638837215,-0.128465924899532,0.09157314050578973,-0.5615893358161159,-0.06271818262000335,0.26112580877601094,-0.17586728150703212,-0.2252035772829994
Chovy,Gen.G,mid,14.04,14,4,9,0,mid,6.579344854780984,-2.4857464787091126,3.3931099816474566,-1.5799763355899112,0.6969041532827004,1.84986309604258,0.7118251844879452,-0.039099246732626707,-0.6346472109342582,-0.0878826615019079,-0.04670706274883538,0.39253360228731676,0.30655925894072433,-1.058576188621757,-0.008425087254154142,0.1623664156736489,-0.5875940480320058,0.18102600667643526,0.15824220247215984,-0.5853319319762689,-0.14454078155936825,0.46461312189358683,-0.12857642769692404
Clozer,BNK FEARX,mid,14.04,14,4,10,0,mid,1.3789601218492304,-1.3738751704996837,3.2175378524606124,0.5364724299575263,-2.411684745614421,-0.0003017550248681304,-0.34741294685954116,-0.22747508108137557,-1.0018105191584394,-0.28569532226451627,-1.2266477277555363,0.6275085434874578,1.2184021815665358,-0.44093708412591914,0.2128477113902477,-0.3410143578317684,0.12118497053781864,-0.08391023284274138,0.04827503695351417,-0.35685553440768997,-0.04213146697310283,-0.29662859712260536,-0.3954653924390436
FIESTA,Nongshim RedForce,mid,14.04,14,4,4,0,mid,-0.07797255792191976,-2.5479895795017207,4.896960678200713,2.865398796676871,-1.8422474359246344,1.3919651914068212,-1.5541336986536853,3.1835920008936873,0.9476495423734297,-1.253237848619188,-1.0078275784608992,-0.6494040676072925,-0.4578615205082423,-1.3944938830522218,0.11649533351928525,1.1763089166364733,0.46251949528973624,0.5331517305861425,0.5458530894566389,-0.6935720476353003,-0.0240732565398374,0.019551221026200064,-0.17252449261632397
Faker,T1,mid,14.04,14,4,9,0,mid,-0.2652632932642594,-1.074520546341107,-0.1634083398099635,0.8867096147080937,-0.7589897307042037,-0.976664244181541,1.4049373624220247,-1.3696643899514431,0.2837732918795824,-0.6276052122190885,0.5054197389493871,0.7824670387199553,0.2319929071560484,-0.8963093279179574,-0.2798273907252588,0.22110887785688074,0.29499088005624435,0.10526662855609831,0.045280210193935654,0.20283777140745107,-0.4564217877118454,0.10271966926796322,0.05576824512949552
Karis,HANJIN BRION,mid,14.04,14,4,10,0,mid,-2.8673725332947715,-0.7938513919398784,0.7956728852393561,0.5115733121217773,-0.3051055410422892,-0.4499907035071941,-0.05205311508313878,-1.6513414923287482,-1.0285227772169976,-0.7737092089414355,-0.7634979661313323,-0.38369274824667055,-0.2967309615761746,0.501485757714262,0.5392585388718886,-0.20119020033817225,-0.5152095673694345,-0.6606818345370146,0.2694733501469179,0.025950009088111712,0.21924864821993126,-0.20059867703515163,-0.003850237624300212
ShowMaker,Dplus Kia,mid,14.04,14,4,10,0,mid,-1.4873744109283065,-1.5243485841693962,1.9852151246866108,1.4509555537688261,-0.10416239196249666,-0.3334956104621323,0.611877208672694,0.2675673452074595,-0.6771748511207977,-0.7594445875698781,0.6513491920790229,-0.81130901334776,-0.622268401674491,-0.8691144266612194,-0.9691468839339444,-0.6066522193655446,0.6432408649970487,-0.3566303226676395,0.645621144346987,-0.08383965429797192,-0.4344980500667145,0.15867465295192637,-0.4442760812845805
Zeka,Hanwha Life Esports,mid,14.04,14,4,10,0,mid,2.058896026410814,-2.6089295824608865,3.5809247416178476,0.9685079004125603,-1.2478785996633344,-1.4848613487293594,-1.0015854216820446,0.9262342668036591,0.2123200169081672,0.6621344729481725,-0.6456730721668761,-0.04306510801755275,-0.15659006667705186,-0.8861794366327909,0.3758835793525381,0.5421640107569927,0.20479666083749862,-0.013494374545462448,0.10935697566361671,-0.6023357189598697,-0.08111553360044962,-0.08735188214573626,0.3913864552340777
kyeahoo,DRX,mid,14.04,14,4,10,0,mid,-2.7086138317306627,-1.4872692389788504,0.3121056657534694,0.7919642469075224,-0.3542536197451667,-0.8208522296452317,0.9498299997554136,-1.9073439442875757,-1.0242838857055383,-1.3533323005898232,-1.4355884905396006,-1.532015011981555,0.1396724640430928,0.08219666028321826,-0.3394726220567516,0.07805217927737565,-0.25450532920813523,0.12262950549541407,0.0319311525940129,-0.400677187526539,-0.10786466643596518,-0.07690868142396624,-0.26454609193370665
Bdd,KT Rolster,mid,14.05,14,5,5,0,mid,-0.12862493325957966,-1.9216265355539073,0.25589421480166075,3.8187542270952215,1.6813391113661311,-0.43986965667250943,-0.0702524295982219,-0.8875547510026544,-0.5941023510994077,1.817190843445193,0.6844271261717735,1.4101823639430149,-1.4901247457325701,-0.021316166393028965,-0.14846325055079967,-0.10862052085722419,-0.7167507026270087,0.29641189346971003,0.3978762706800754,-0.6719285493363767,0.39338537408960644,-0.17023538402313143,0.14428137156931017
BuLLDoG,DN SOOPers,mid,14.05,14,5,4,0,mid,0.7092857064145469,-3.2712367042845796,0.578183215312074,0.44578129040426107,-0.15142026431136243,0.4403113053180722,0.16877990579824284,-0.5968459157799707,0.10306657879944583,1.4652404985140457,0.03780835803545945,1.7748312373391748,-0.08955575803317552,0.27074108484357146,-0.04872968594593495,-0.7799013849961681,-0.004716408560365718,-0.6788495075610697,-0.37468659686210404,0.24688765153772518,0.39584700392899497,0.402058677268415,0.08725010336709307
Callme,Nongshim RedForce,mid,14.05,14,5,3,0,mid,-2.089132446715582,1.069774791679862,-0.05194024024929016,1.4183169915991272,-0.5327873397945518,1.5055265094400903,-2.639186135245822,0.41687431559390126,-1.2469294583832577,-2.3467340799252074,-1.2844492316399805,1.2433001567347914,-1.5294927630077977,-0.5328967311613381,0.736591528766158,-0.43793850094083686,0.03798603709117738,-0.3992306432098551,-0.11581541350174314,1.2320680354017808,-0.7353147055829754,0.3461062454241871,-0.21651905419583492
Chovy,Gen.G,mid,14.05,14,5,4,0,mid,4.87883569302582,1.2201899194624295,0.9577253485741554,-1.3495131166508998,-2.1099930264872206,0.5876954528452798,0.3771275420521883,-1.0246658641498625,-0.0392611480901213,1.399526839862429,0.16978939140272067,0.5953838984769251,-0.11285512534944973,-0.8637500162449584,0.2326483491711805,0.009801106202729531,0.7232336374000107,0.09077861087907103,-0.788614563444239,-0.850873425918123,-0.6151300269846907,0.027662117226818182,0.1928655287975468
Clozer,BNK FEARX,mid,14.05,14,5,5,0,mid,1.4131515149505256,-1.1511142565520824,0.5208731810621854,-0.26004633942207966,-0.13078473279263333,0.4664808613436555,1.8915739644292306,-0.9300302498051607,0.06169346582055511,-0.37584658896202244,-0.05547594476579083,-0.22817144749313942,1.083340714886326,0.4843229040588087,0.7298054910844265,-0.3717491487962008,-0.10374499000334218,-0.12405429020085454,-0.3382207679686942,-0.19858920648191583,-0.15722684406967788,-0.13335650174205704,-0.1935821060544778
Faker,T1,mid,14.05,14,5,4,0,mid,1.1035259808767839,0.9343698530622468,-1.0457263936550247,0.3740946224843367,-0.9930309200271845,-1.1971400567312114,2.159922916936963,-0.11508918278470533,0.41869315282782454,-1.1432993157098126,1.2405874882740342,0.8922398571570394,-0.269453647014782,-0.46154760634322545,-0.01827560329374507,0.22702177090663353,-0.2657751318520988,-0.860110381866546,-0.7158785319345069,0.16833499906549237,0.03306131850547033,0.6556156832250268,-0.33318694936136334
