playername,position,patch,patch_major,patch_minor,assists,controlwards_per_min,csat15,csdiffat15,cspm,damagemitigatedperminute,damageshare,damagetakenperminute,deaths_per_min,dpm,earned gpm,earnedgoldshare,firstbloodassist,firstbloodkill,firstbloodvictim,goldat15,golddiffat15,kill_participation,kills,tower_damage_per_min,visionscore,vspm,wcpm,wpm,xpat15,xpdiffat15,teamname,match_count,low_sample_flag
Faker,mid,15.03,15,3,6.0,0.15555802112413813,140.8,-1.6,8.5358,372.43626,0.2835826,480.85076,0.07256659813078228,685.0896399999999,264.90342,0.2210102,0.0,0.2,0.2,5309.0,-313.8,0.5324675324675325,3.2,110.19140024683452,36.6,1.08404,0.24175999999999997,0.36824,7189.0,-115.0,T1,5,0
Fisher,mid,15.03,15,3,6.416666666666667,0.2559759283707645,138.08333333333334,-1.75,8.698966666666665,556.1548833333333,0.25300883333333335,688.785875,0.09741408937065238,702.7650749999999,274.9875666666667,0.23035125,0.16666666666666666,0.16666666666666666,0.16666666666666666,5548.333333333333,338.0833333333333,0.6053122736508791,4.083333333333333,121.33921656292603,36.916666666666664,1.1120083333333335,0.21204166666666666,0.4403083333333333,7236.083333333333,-271.4166666666667,Nongshim RedForce,12,0
ShowMaker,mid,15.03,15,3,6.5,0.16906203321123814,135.83333333333334,-5.25,7.979308333333333,598.9611083333333,0.2692485,681.975575,0.07769847419694652,634.700825,251.31265833333336,0.22820733333333332,0.16666666666666666,0.08333333333333333,0.0,5181.916666666667,-431.8333333333333,0.7006320543964958,2.9166666666666665,85.62613689818609,29.833333333333332,0.978325,0.17018333333333335,0.42064166666666664,7445.75,-20.083333333333332,Dplus Kia,12,0
Zeka,mid,15.03,15,3,5.5,0.1957373268220941,139.2,-3.5,8.681470000000001,560.926515,0.24833745000000002,666.07562,0.0644457063173487,614.08476,273.199205,0.2246516,0.0,0.05,0.05,5448.55,5.55,0.610185522574261,3.4,101.71542915009773,38.95,1.206685,0.28622000000000003,0.41412000000000004,7220.1,-226.5,Hanwha Life Esports,20,0
Canyon,jng,15.06,15,6,10.6,0.4089832805952903,122.2,5.2,7.178140000000001,1418.20186,0.1834058,1280.3462599999998,0.05682294722234306,565.11596,269.71304,0.19922520000000002,0.2,0.0,0.0,5223.8,-38.8,0.7530497280497281,4.4,66.95909341845349,62.6,1.6703800000000002,0.3629,0.43426,6651.6,148.0,Gen.G,5,0
Cuzz,jng,15.06,15,6,8.0,0.30744354952181613,109.0,-2.0,5.81532,1062.22654,0.1780136,1047.14994,0.08319537166452244,419.37424,191.90236,0.1859364,0.2,0.2,0.0,4941.8,-127.4,0.7999458874458875,2.4,14.64168618266979,51.0,1.51606,0.32264,0.33730000000000004,5892.6,92.6,KT Rolster,5,0
Ellim,jng,15.06,15,6,5.0,0.40625246868203374,116.8,4.0,6.64476,974.1175000000001,0.1648803,1035.6643,0.10129609361986398,394.36694,237.70919999999995,0.20305879999999998,0.4,0.2,0.0,5189.0,-126.8,0.6725829725829726,3.0,40.607377575032615,49.2,1.53636,0.29322,0.43667999999999996,6301.0,-11.8,HANJIN BRION,5,0
GIDEON,jng,15.06,15,6,13.5,0.37968565882585903,113.25,-2.5,6.487725,1326.37315,0.16870275,1144.2107500000002,0.07121806116009761,499.3982,262.365125,0.195098,0.0,0.5,0.25,5210.0,4.0,0.8037081339712918,3.25,49.93818759652317,67.75,1.76,0.400275,0.44175,6235.75,14.25,Nongshim RedForce,4,0
Lucid,jng,15.06,15,6,9.6,0.32081115576770625,112.2,5.2,6.0869599999999995,924.0858199999999,0.14129844,910.89112,0.07129313093282685,346.39772000000005,223.852,0.1870962,0.0,0.0,0.0,5354.4,413.2,0.7680952380952382,2.8,22.945242892856612,53.8,1.66208,0.37882,0.36150000000000004,6216.0,335.0,Dplus Kia,5,0
Oner,jng,15.06,15,6,9.0,0.27890804306059014,118.4,2.6,6.6652000000000005,1309.4538,0.1522444,1409.78246,0.09233877581354465,477.13918,236.94886000000002,0.18748420000000002,0.0,0.4,0.0,5278.2,146.4,0.7148571428571429,3.8,31.282489789350517,57.6,1.5317,0.33755999999999997,0.37160000000000004,6446.6,254.8,T1,5,0
Peanut,jng,15.06,15,6,6.2,0.25556444410786655,110.2,-4.4,6.57464,1255.7737000000002,0.1445306,1309.0165000000002,0.11497309623157499,338.22806,215.77732,0.200122,0.2,0.2,0.0,4909.6,-216.4,0.7038095238095238,2.0,7.195391100702577,46.6,1.45106,0.3456,0.30094,5839.0,-394.0,Hanwha Life Esports,5,0
Pyosik,jng,15.06,15,6,6.5,0.39668154487502216,118.0,8.25,6.671825,1537.841575,0.13671875,1362.6365,0.1082918817426711,365.13865,212.90765,0.197964,0.25,0.0,0.25,5080.25,21.5,0.7909090909090909,2.75,6.967974256385196,59.0,1.6063749999999999,0.39649999999999996,0.40337500000000004,6175.0,75.5,DN SOOPers,4,0
Raptor,jng,15.06,15,6,6.166666666666667,0.27862612179324414,109.0,-4.833333333333333,6.273116666666667,963.2901333333333,0.16767166666666666,1102.3704666666665,0.07983182119233341,401.0013333333334,230.6618,0.19882,0.0,0.16666666666666666,0.0,5177.5,-53.0,0.8018939393939394,3.5,72.17583133994226,48.666666666666664,1.5695666666666668,0.42583333333333334,0.30988333333333334,6109.166666666667,-135.5,BNK FEARX,6,0
Sponge,jng,15.06,15,6,8.25,0.28221933113021774,106.75,-11.75,6.358125,1097.91245,0.129118075,1059.060325,0.07484195905992187,353.3095,201.18484999999998,0.17366525,0.5,0.25,0.0,5019.0,-8.75,0.6301630434782609,1.25,6.467887239061087,49.75,1.50625,0.33615,0.333275,5793.0,-417.25,DRX,4,0
Bdd,mid,15.06,15,6,4.6,0.24498256447132244,135.8,-5.0,8.68478,368.08846,0.28571080000000004,537.9656,0.09630840484616701,655.86666,280.6939,0.2692498,0.2,0.2,0.0,5351.2,-62.0,0.7299242424242424,4.6,118.296958938542,38.4,1.14384,0.23044000000000003,0.5268200000000001,7224.0,-313.6,KT Rolster,5,0
BuLLDoG,mid,15.06,15,6,7.75,0.3045711813683683,147.0,1.25,8.2721,577.694575,0.2192905,715.21475,0.11075049447875338,581.180475,233.20147500000002,0.215343,0.0,0.0,0.0,5437.0,-103.5,0.7774891774891775,1.75,49.95727769835333,51.0,1.332575,0.24595,0.437225,7610.75,144.25,DN SOOPers,4,0
Chovy,mid,15.06,15,6,10.2,0.1462702360587483,149.2,6.0,9.465160000000001,717.5154399999999,0.2689102,671.9009,0.07747514911701564,825.7995199999999,312.37042,0.230798,0.0,0.2,0.0,5612.8,286.0,0.6786324786324787,3.6,175.0669320826953,49.8,1.3607200000000002,0.36476,0.4229,7819.8,398.8,Gen.G,5,0
Clozer,mid,15.06,15,6,5.4,0.16103220436394594,148.8,7.6,9.13352,328.34794,0.2905102,558.9295,0.06978541286687437,691.0639199999999,281.4694,0.24181619999999998,0.0,0.2,0.0,5657.8,419.4,0.7215007215007215,3.8,79.70814541620742,35.2,1.11774,0.3345,0.39196,7800.2,304.2,HANJIN BRION,5,0
Faker,mid,15.06,15,6,8.4,0.13590016022212248,139.0,-6.0,8.61656,582.7275400000001,0.2857558,749.70326,0.06597030927950824,870.99336,295.67932,0.23493499999999998,0.0,0.0,0.2,5267.8,-408.8,0.7241904761904763,4.8,133.0937530599162,36.8,0.97118,0.25152,0.33176,7321.6,-352.6,T1,5,0
Fisher,mid,15.06,15,6,10.25,0.2717851308394086,137.5,-7.75,8.646425,853.62315,0.21758275,805.1812,0.07549745025857986,659.210275,299.94525,0.22307275,0.25,0.0,0.0,5096.5,-432.25,0.6786483253588517,4.0,113.5033439534627,47.0,1.22415,0.26565,0.459325,7156.0,-314.5,Nongshim RedForce,4,0
ShowMaker,mid,15.06,15,6,10.0,0.260848743762868,143.2,5.0,9.036179999999998,354.24072,0.2941006,530.51906,0.07736427430772298,738.3875,298.08662,0.24445300000000003,0.0,0.2,0.2,5662.4,404.8,0.8813888888888888,4.0,166.35772880677777,48.8,1.53054,0.38512,0.46478,7462.8,52.0,Dplus Kia,5,0
Ucal,mid,15.06,15,6,5.5,0.11437720249678929,147.5,4.25,9.087975,370.2848,0.27914725,625.95185,0.09044822108875092,771.3349,298.3315,0.2567395,0.25,0.0,0.25,5875.75,727.5,0.7599184782608696,5.25,137.56378251291423,33.5,1.00585,0.230825,0.42374999999999996,7648.25,56.25,DRX,4,0
VicLa,mid,15.06,15,6,5.666666666666667,0.283496848513543,141.16666666666666,-3.6666666666666665,8.5266,450.4695166666667,0.2531211666666667,636.55925,0.08065491365409622,602.06325,264.7475,0.2334455,0.0,0.16666666666666666,0.3333333333333333,5339.666666666667,-274.0,0.6642676767676767,2.6666666666666665,110.8653046925602,31.333333333333332,1.0111999999999999,0.2323333333333333,0.44259999999999994,7577.833333333333,37.833333333333336,BNK FEARX,6,0
Zeka,mid,15.06,15,6,3.8,0.17317812168935132,140.0,-1.4,8.36938,458.16993999999994,0.2708116,717.0129,0.12314377666055978,615.50254,241.52231999999998,0.217625,0.2,0.0,0.4,5080.4,-464.0,0.5101587301587301,2.8,80.92463291069666,37.2,1.1659,0.25698000000000004,0.37512,7383.4,-43.0,Hanwha Life Esports,5,0
Canyon,jng,15.07,15,7,7.2,0.36167631161747266,121.7,6.7,7.326420000000001,1140.22806,0.17083776,1322.86149,0.06479513827956074,486.79367999999994,259.45675,0.1964558,0.3,0.1,0.1,5162.9,114.6,0.6663686321240767,3.1,93.6717023793719,46.0,1.51711,0.31048,0.37465000000000004,6513.9,278.5,Gen.G,10,0
Cuzz,jng,15.07,15,7,7.4,0.2620216114887356,120.3,3.9,6.845140000000001,845.47085,0.1833468,1154.8089100000002,0.06321528628534874,499.08665,230.30481,0.20120770000000002,0.1,0.1,0.0,5472.7,128.8,0.6644335511982571,3.2,22.030485123193138,58.8,1.7914999999999999,0.46376,0.27711,6336.2,-102.0,KT Rolster,10,0
GIDEON,jng,15.07,15,7,5.0,0.34931618764657574,108.4,-3.3,6.02354,952.0067499999999,0.15618239,1121.38995,0.08764891946850233,338.53872,204.75753,0.1913238,0.1,0.1,0.2,5298.5,7.7,0.7296982987772461,2.0,57.96485066120948,44.4,1.4886300000000001,0.30594,0.40515,5957.7,-227.1,Nongshim RedForce,10,0
HamBak,jng,15.07,15,7,6.0,0.2681177765233892,110.7,-6.3,6.59105,975.9823700000001,0.16422174,1182.96402,0.07509058943662295,392.00548,207.19187000000002,0.1829944,0.5,0.0,0.1,4999.2,-114.2,0.7935892049127343,1.6,33.888937352762824,51.0,1.5848,0.40366,0.30278,6019.9,-165.5,HANJIN BRION,10,0
Lucid,jng,15.07,15,7,8.9,0.4211951313234946,113.0,1.8,6.4861699999999995,1056.6189,0.1645369,1104.34048,0.048045146014540366,418.94012999999995,236.996,0.1892447,0.1,0.2,0.0,5223.5,283.2,0.7899928513515471,3.3,39.049258292041905,56.9,1.7985400000000002,0.37143000000000004,0.43782,6152.8,114.5,Dplus Kia,10,0
Oner,jng,15.07,15,7,6.7,0.25085982670686924,113.0,0.7,6.73365,1192.39862,0.16710925000000001,1189.6789999999999,0.08323967439222425,455.23069000000004,232.02125,0.1981629,0.3,0.1,0.0,5267.4,-101.9,0.7447643660687139,3.3,38.98602156327446,45.3,1.4395099999999998,0.32766,0.32753,6122.3,-22.3,T1,10,0
Peanut,jng,15.07,15,7,9.777777777777779,0.24296190517940464,115.55555555555556,5.555555555555555,6.897522222222222,1240.4754444444445,0.17846455555555557,1367.1390222222221,0.07053929097159034,508.42213333333336,258.9988777777778,0.19245022222222222,0.3333333333333333,0.1111111111111111,0.0,5661.444444444444,398.1111111111111,0.7142528706727632,4.0,80.29153736595237,48.22222222222222,1.6095333333333335,0.4139888888888889,0.2991,6439.222222222223,389.22222222222223,Hanwha Life Esports,9,0
Pyosik,jng,15.07,15,7,4.6,0.36744041899219504,113.2,-4.1,6.1371400000000005,1164.10635,0.12942104,1026.7690699999998,0.09825096411802069,283.40909999999997,191.05111,0.18104510000000001,0.1,0.1,0.1,5077.5,-280.0,0.6701839464882944,1.2,14.520956615682,47.0,1.45861,0.32554,0.41247,6155.1,-127.2,DN SOOPers,10,0
Raptor,jng,15.07,15,7,5.090909090909091,0.27406468670639356,116.9090909090909,0.0,6.797818181818181,856.5862545454546,0.20542081818181818,1131.6955090909091,0.09730834581834615,567.5135454545455,241.55213636363635,0.203883,0.09090909090909091,0.18181818181818182,0.09090909090909091,5365.272727272727,104.72727272727273,0.6540035860401993,3.4545454545454546,64.06026575305758,43.0,1.363181818181818,0.2687818181818182,0.2730727272727273,6452.0,158.63636363636363,BNK FEARX,11,0
Sponge,jng,15.07,15,7,5.1,0.22917798520846144,109.1,-4.4,6.2146799999999995,898.4879500000001,0.20456789999999997,1171.92929,0.14451430756713568,486.51721,196.93514,0.188017,0.4,0.1,0.1,4994.0,-511.7,0.772056277056277,2.2,9.742953156109246,50.4,1.54197,0.42501,0.3021,6008.8,-273.7,DRX,10,0
Bdd,mid,15.07,15,7,6.5,0.25079642079882625,144.3,7.1,8.96994,646.81214,0.2584398,682.4681,0.08023159853441655,695.7035,272.46143,0.24106709999999998,0.1,0.0,0.1,5419.7,195.4,0.7014651416122004,3.5,100.60958268238412,38.8,1.17783,0.24272,0.44216,7452.7,-6.1,KT Rolster,10,0
BuLLDoG,mid,15.07,15,7,4.1,0.2682809551953315,136.0,-8.9,8.41356,452.95599000000004,0.29254020000000003,655.63215,0.09375096804268836,623.39576,237.93775999999997,0.2264428,0.0,0.1,0.0,5206.9,-302.7,0.6613391861761426,1.4,71.4423194749685,38.8,1.19176,0.22042,0.52799,7401.9,-238.9,DN SOOPers,10,0
Calix,mid,15.07,15,7,3.6,0.18724633739582813,134.6,-9.2,8.53604,634.38652,0.2087244,768.0447,0.06941891401542381,492.87969999999996,258.24096,0.24435599999999996,0.0,0.0,0.0,5219.2,-187.6,0.5837878787878787,3.0,92.62069705909752,35.4,1.1292,0.26070000000000004,0.3105,7388.6,-218.2,Nongshim RedForce,5,0
Chovy,mid,15.07,15,7,6.4,0.14150609744915624,151.7,13.4,9.860800000000001,581.07746,0.3009604,671.40364,0.04400709834784792,846.4687700000001,330.76323,0.2517091,0.1,0.1,0.1,5705.1,497.2,0.6397538789099587,4.3,239.5447783779383,39.2,1.2964600000000002,0.4053,0.40759999999999996,7810.6,358.0,Gen.G,10,0
Clozer,mid,15.07,15,7,4.3,0.14355544891621397,142.0,1.3,9.39357,533.61389,0.2736483,690.9752000000001,0.058542287025323346,663.5594699999999,282.57399,0.2529867,0.2,0.2,0.0,5218.1,-74.3,0.7035854341736695,2.8,138.56127766066524,32.5,0.98966,0.21105000000000002,0.40963000000000005,7528.9,26.3,HANJIN BRION,10,0
Faker,mid,15.07,15,7,5.2,0.11957269450077328,147.2,3.1,8.983709999999999,482.62819,0.2720164,593.57115,0.08576324826274627,724.93232,254.83063,0.22140620000000003,0.0,0.0,0.1,5327.1,-37.6,0.5335098476402824,2.2,79.02823125976978,32.6,1.0236800000000001,0.23039,0.41993,7811.8,249.6,T1,10,0
Fisher,mid,15.07,15,7,3.4,0.2257189940338277,146.0,-7.6,9.04382,406.93204000000003,0.2787216,612.5220400000001,0.07829822272706377,584.87658,243.64886,0.23039040000000002,0.0,0.0,0.0,5320.0,-312.6,0.5335087719298246,1.2,110.07848081987518,29.4,1.00278,0.23988,0.34594,7498.4,-254.2,Nongshim RedForce,5,0
ShowMaker,mid,15.07,15,7,7.3,0.2532296028628879,142.1,-6.4,8.81772,350.36944000000005,0.24711129999999998,548.18569,0.049569933923906406,632.94145,286.76156000000003,0.23123269999999999,0.0,0.1,0.1,5412.9,-206.3,0.7171507719333806,3.8,154.29039114636106,41.0,1.29234,0.30602,0.42780000000000007,7493.8,-267.9,Dplus Kia,10,0
Ucal,mid,15.07,15,7,3.6,0.11445932539543413,148.0,4.1,9.35719,473.62998,0.2537391,557.67629,0.0895207411117537,595.47425,259.83559,0.2512728,0.1,0.2,0.0,5558.4,78.9,0.6895562770562771,2.9,52.477066556002946,32.2,0.9831300000000001,0.19541,0.41966000000000003,7622.5,132.1,DRX,10,0
VicLa,mid,15.07,15,7,5.909090909090909,0.27484089932133116,139.36363636363637,-8.909090909090908,8.674272727272728,545.0397727272727,0.2267119090909091,773.0617818181818,0.10106361885892369,638.8310727272727,257.5647272727273,0.21731336363636364,0.18181818181818182,0.0,0.09090909090909091,5293.454545454545,-353.45454545454544,0.618332825641178,2.272727272727273,101.5813844960726,35.45454545454545,1.1281272727272726,0.23308181818181817,0.44939090909090906,7533.454545454545,-129.72727272727272,BNK FEARX,11,0
Zeka,mid,15.07,15,7,5.333333333333333,0.1802286936540306,141.44444444444446,5.0,9.2737,516.5664666666667,0.2613388888888889,677.7713111111111,0.05226963806623419,741.5415555555555,336.00744444444445,0.24968311111111113,0.1111111111111111,0.2222222222222222,0.1111111111111111,5682.555555555556,542.5555555555555,0.6441875344261201,6.666666666666667,205.5764210081701,37.111111111111114,1.2229999999999999,0.3017333333333333,0.39743333333333336,7513.222222222223,139.77777777777777,Hanwha Life Esports,9,0
Canyon,jng,15.08,15,8,10.375,0.31970301303710724,121.125,17.875,7.32575,1168.3729375,0.164764375,1238.9922875,0.028580166392939213,505.44158749999997,266.269,0.1931735,0.125,0.125,0.125,5506.0,503.125,0.6749554317630018,3.25,83.14643729100389,45.0,1.473025,0.326225,0.38725,6578.0,930.125,Gen.G,8,0
Croco,jng,15.08,15,8,5.333333333333333,0.3295001572902432,118.0,2.0,7.0013000000000005,887.5833333333334,0.20120833333333332,1294.5116333333333,0.10917266479877209,494.06756666666666,251.36523333333335,0.19446333333333332,0.0,0.0,0.0,5412.666666666667,-309.3333333333333,0.5932539682539683,4.666666666666667,11.610886321564157,49.0,1.5229333333333333,0.3174333333333333,0.32316666666666666,6544.333333333333,-7.666666666666667,HANJIN BRION,3,0
Cuzz,jng,15.08,15,8,6.375,0.24205846071765383,111.375,-2.625,6.54575,899.9757,0.1916695,1273.90415,0.095629465165688,489.8498125,221.199575,0.20423425,0.25,0.25,0.0,5320.5,-99.75,0.7771825396825397,2.75,34.9860830033741,54.75,1.6591875,0.41283749999999997,0.30065000000000003,6044.625,-155.375,KT Rolster,8,0
DDoiV,jng,15.08,15,8,4.0,0.31350310045079466,116.0,-2.0,6.4638,869.1585333333333,0.17943866666666666,1224.2158333333334,0.13902132073392787,376.16093333333333,221.2879333333333,0.19183033333333332,0.0,0.0,0.3333333333333333,5722.0,309.3333333333333,0.6861111111111112,3.6666666666666665,47.2173058013766,44.0,1.3656666666666666,0.3166,0.3332,6552.0,7.666666666666667,DN SOOPers,3,0
GIDEON,jng,15.08,15,8,10.11111111111111,0.37671079339383007,105.88888888888889,-2.3333333333333335,6.162622222222222,1214.7720111111112,0.16169044444444444,1365.5152444444445,0.0993246132992694,475.5362111111111,238.12918888888888,0.184211,0.3333333333333333,0.3333333333333333,0.1111111111111111,5352.777777777777,53.111111111111114,0.7375586793285451,3.111111111111111,60.02007924903163,60.0,1.7612444444444444,0.3786333333333334,0.4382,6056.777777777777,-7.222222222222222,Nongshim RedForce,9,0
HamBak,jng,15.08,15,8,7.0,0.2415980737164567,109.625,-10.75,6.109175,970.5424,0.1463884125,1235.8012625,0.12632839114311942,362.460175,195.45195,0.178089,0.125,0.125,0.125,5021.5,-479.25,0.6804175195719313,1.625,8.217560642576888,41.625,1.2651000000000001,0.3145875,0.2904375,6194.625,-385.5,HANJIN BRION,8,0
Lucid,jng,15.08,15,8,5.818181818181818,0.3919133470874382,106.45454545454545,-9.0,6.0359181818181815,1128.5992454545456,0.18513027272727275,1216.8333272727273,0.10209138497190433,460.55315454545456,212.71759090909092,0.19007663636363636,0.09090909090909091,0.2727272727272727,0.09090909090909091,5169.272727272727,-137.36363636363637,0.7426665406205047,3.4545454545454546,31.726252107470224,55.27272727272727,1.6235545454545453,0.39205454545454543,0.40152727272727273,5887.454545454545,-437.1818181818182,Dplus Kia,11,0
Oner,jng,15.08,15,8,7.7,0.21993352102480893,117.5,0.1,7.343089999999999,1245.2298999999998,0.22363309999999997,1282.9531,0.07995545259843231,642.56844,281.79618,0.21939150000000002,0.3,0.1,0.0,5581.6,160.8,0.8178522021456803,4.9,70.46295889037034,47.1,1.3953799999999998,0.32191000000000003,0.25894,6509.7,193.0,T1,10,0
Peanut,jng,15.08,15,8,9.444444444444445,0.23763788251764295,107.77777777777777,7.666666666666667,6.663955555555556,1226.8849666666667,0.1458232777777778,1227.3339444444443,0.0629291047722908,428.92084444444447,241.29986666666667,0.18856011111111112,0.0,0.1111111111111111,0.0,5195.222222222223,322.55555555555554,0.7176116501350943,3.111111111111111,80.0195833340102,55.44444444444444,1.6173333333333335,0.4083555555555556,0.2805444444444445,5991.222222222223,272.77777777777777,Hanwha Life Esports,9,0
Pyosik,jng,15.08,15,8,3.2857142857142856,0.3721650032887251,109.28571428571429,-7.142857142857143,6.435157142857142,966.0617428571429,0.18235271428571428,1236.379442857143,0.10358629100317399,381.2026,207.8588142857143,0.20718999999999999,0.14285714285714285,0.14285714285714285,0.0,5215.857142857143,-273.85714285714283,0.8182172869147658,2.2857142857142856,12.159691831151141,56.285714285714285,1.768542857142857,0.4440857142857143,0.4126142857142857,6114.0,-338.42857142857144,DN SOOPers,7,0
Raptor,jng,15.08,15,8,8.444444444444445,0.2678781914044448,108.11111111111111,-2.6666666666666665,5.727466666666667,1286.0585333333333,0.17321366666666668,1275.7656,0.11246442921004032,515.9007222222222,206.80474444444445,0.17965611111111113,0.2222222222222222,0.2222222222222222,0.1111111111111111,5153.555555555556,-276.8888888888889,0.7738081091022267,3.2222222222222223,56.86042827631596,50.0,1.4550444444444444,0.3101777777777778,0.3198666666666667,6015.555555555556,-240.44444444444446,BNK FEARX,9,0
Sponge,jng,15.08,15,8,5.555555555555555,0.3030334021084038,115.77777777777777,9.777777777777779,6.6299222222222225,1015.4050333333333,0.1834319111111111,1153.5027444444445,0.11144143267800269,437.5217,235.7357111111111,0.20487644444444444,0.1111111111111111,0.1111111111111111,0.1111111111111111,5343.777777777777,170.88888888888889,0.7832386363636363,3.7777777777777777,61.488775409021756,48.55555555555556,1.4720444444444445,0.3382555555555556,0.3482777777777778,6231.222222222223,212.0,DRX,9,0
Bdd,mid,15.08,15,8,4.5,0.23531185152166692,136.25,-2.5,8.6147375,409.9705,0.27550275,605.3790375,0.06660604943059727,711.8756375,268.3391375,0.248244375,0.125,0.25,0.125,5410.25,72.375,0.6760281385281386,3.75,101.74313562135812,37.625,1.1413375,0.1755375,0.5296624999999999,7153.625,-48.125,KT Rolster,8,0
Calix,mid,15.08,15,8,6.777777777777778,0.218374672423881,142.0,-0.4444444444444444,8.837277777777778,560.1148666666667,0.2449272222222222,699.9878666666667,0.06579835921693758,752.9996555555556,321.5138,0.25046744444444446,0.3333333333333333,0.0,0.1111111111111111,5718.666666666667,157.33333333333334,0.7030339514859638,6.222222222222222,163.2919394581798,38.55555555555556,1.144911111111111,0.2939222222222222,0.3117,7251.666666666667,-217.44444444444446,Nongshim RedForce,9,0
Chovy,mid,15.08,15,8,8.625,0.1471537884621149,144.125,6.75,9.6366125,503.4297,0.2713325,544.9469124999999,0.02985725690262534,836.933375,344.5174,0.249869125,0.125,0.25,0.0,5865.5,697.25,0.7288969677537704,6.125,249.75861068438667,40.5,1.3346625,0.39975000000000005,0.42381250000000004,7599.125,486.625,Gen.G,8,0
Clozer,mid,15.08,15,8,6.363636363636363,0.14285580786535246,143.36363636363637,4.0,9.311718181818181,451.6406090909091,0.2752517272727273,615.1419909090909,0.07240203625504153,658.2396454545454,274.7774090909091,0.24030700000000002,0.09090909090909091,0.18181818181818182,0.09090909090909091,5476.545454545455,167.8181818181818,0.6937968893851246,2.8181818181818183,128.7846489772252,32.81818181818182,1.0262727272727272,0.2008,0.40890909090909094,7581.909090909091,38.72727272727273,HANJIN BRION,11,0
Faker,mid,15.08,15,8,6.9,0.13914131108863578,137.5,-1.4,8.41059,610.25765,0.23938310000000002,645.70543,0.06403959605330538,674.27152,268.31853,0.2105547,0.2,0.0,0.0,5303.4,-23.8,0.5949955298324864,3.0,135.76834234097583,37.4,1.13974,0.28818,0.45514,7419.9,99.7,T1,10,0
Pungyeon,mid,15.08,15,8,3.2,0.21352395013229114,140.5,-5.7,8.82592,438.36944000000005,0.2661561,717.4821,0.13881840317267208,568.45943,241.06637999999998,0.2294231,0.0,0.1,0.3,5168.7,-486.5,0.6340406162464987,1.8,43.84240677307282,34.6,1.08789,0.24855,0.39871,7179.5,-598.2,DN SOOPers,10,0
ShowMaker,mid,15.08,15,8,4.545454545454546,0.2943726377786426,137.9090909090909,-4.0,8.237627272727273,443.0086636363636,0.23208881818181817,612.4573,0.08779873766897635,575.3788,254.28205454545457,0.22819390909090911,0.18181818181818182,0.0,0.09090909090909091,5371.0,-231.0,0.6155018787691422,3.0,107.75591160332674,40.0,1.1674363636363636,0.19505454545454545,0.5836545454545455,7480.545454545455,18.545454545454547,Dplus Kia,11,0
Ucal,mid,15.08,15,8,6.333333333333333,0.18580522368174374,142.0,-1.7777777777777777,8.753477777777778,371.8373888888889,0.24753544444444447,573.3174333333333,0.08833842884172685,599.8859444444445,267.0208666666666,0.23360744444444442,0.0,0.0,0.2222222222222222,5367.777777777777,-367.22222222222223,0.703904428904429,2.6666666666666665,88.19871077787633,39.55555555555556,1.2158555555555557,0.2526777777777778,0.4855333333333333,7415.111111111111,-174.22222222222223,DRX,9,0
VicLa,mid,15.08,15,8,7.222222222222222,0.1973956775429273,140.44444444444446,-0.7777777777777778,8.519655555555556,490.3848333333333,0.2608,641.4673,0.1002767785924952,774.2472333333333,256.0655888888889,0.22466311111111115,0.2222222222222222,0.0,0.2222222222222222,5383.0,-233.55555555555554,0.7125767478708656,3.4444444444444446,87.11330522459824,38.22222222222222,1.1230777777777778,0.23734444444444444,0.4483111111111111,7449.666666666667,96.0,BNK FEARX,9,0
Zeka,mid,15.08,15,8,7.444444444444445,0.23599133095036592,138.66666666666666,7.111111111111111,8.862755555555557,644.1253777777778,0.24290788888888887,728.8320444444445,0.061747292827290266,717.3586333333333,285.8704888888889,0.22279377777777779,0.0,0.2222222222222222,0.1111111111111111,5668.222222222223,403.55555555555554,0.6144151702548974,3.6666666666666665,133.986291842053,42.44444444444444,1.2370111111111113,0.2523,0.45444444444444443,7433.666666666667,389.77777777777777,Hanwha Life Esports,9,0
Canyon,jng,15.09,15,9,7.375,0.3412411990929133,114.875,9.125,7.045375,1091.798375,0.164954625,1171.0101125,0.07279428627795952,476.6528125,260.40362500000003,0.192323375,0.375,0.25,0.125,5407.625,443.125,0.708300689346885,3.875,99.85240242708721,46.375,1.5519875,0.3043875,0.3866375,6288.875,414.875,Gen.G,8,0
Croco,jng,15.09,15,9,4.636363636363637,0.2948589883513434,115.27272727272727,3.3636363636363638,6.988090909090909,967.3942272727272,0.17591872727272728,1272.8799272727272,0.12144443093533236,416.51449090909097,245.97948181818182,0.217638,0.18181818181818182,0.2727272727272727,0.18181818181818182,5364.090909090909,172.9090909090909,0.734544622044622,3.909090909090909,49.5723791137267,49.63636363636363,1.5943727272727273,0.37673636363636365,0.3435909090909091,6282.454545454545,278.72727272727275,HANJIN BRION,11,0
Cuzz,jng,15.09,15,9,10.6,0.2892645623882607,114.5,6.9,7.124510000000001,868.3885699999998,0.1990538,1041.77203,0.05560265054351068,468.69311,276.28966,0.21627570000000002,0.4,0.0,0.0,5423.0,315.1,0.8218552643517947,3.6,92.02519214180246,63.9,1.9944,0.57656,0.33701,6171.3,214.0,KT Rolster,10,0
